gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes
GF_00098					False	0.9814814814814816	0.9814814814814816	True	1	True	False	0	0						False	thioredoxin		FBB35_RS17280	54.0	54.0	GCF_000020025.1;GCF_013393905.1;GCF_008121535.1;GCF_043099735.1;GCF_013393925.1;GCF_003443655.1;GCF_000317695.1;GCF_052692655.1;GCF_049315035.1;GCF_000196515.1	GCF_000020025.1;GCF_013393905.1;GCF_008121535.1;GCF_043099735.1;GCF_013393925.1;GCF_003443655.1;GCF_000317695.1;GCF_052692655.1;GCF_049315035.1;GCF_000196515.1
GF_00099					False	1.0	1.0	True	1	True	False	0	0						False	lipid-A-disaccharide synthase		NPUN_RS14940	40.0	40.0	GCF_000020025.1;GCF_002949735.1;GCF_013343235.1;GCF_052692665.1;GCF_043099735.1;GCF_013393905.1;GCF_028623165.1;GCF_022063185.1;GCF_000316575.1;GCF_014023275.1	GCF_000020025.1;GCF_002949735.1;GCF_013343235.1;GCF_052692665.1;GCF_043099735.1;GCF_013393905.1;GCF_028623165.1;GCF_022063185.1;GCF_000316575.1;GCF_014023275.1
GF_00100					False	0.9787234042553192	0.9787234042553192	True	1	True	False	0	0						False	class I SAM-dependent methyltransferase		NPUN_RS18530	47.0	47.0	GCF_000020025.1;GCF_009873495.1;GCF_043099725.1;GCF_013343235.1;GCF_013393925.1;GCF_017164015.1;GCF_001548455.1;GCF_003443655.1;GCF_000317495.1;GCF_000317435.1	GCF_000020025.1;GCF_009873495.1;GCF_043099725.1;GCF_013343235.1;GCF_013393925.1;GCF_017164015.1;GCF_001548455.1;GCF_003443655.1;GCF_000317495.1;GCF_000317435.1
GF_00101					False	0.9846153846153848	0.9846153846153848	True	1	True	False	0	0						False	NADH-quinone oxidoreductase subunit M		NPUN_RS21665	65.0	65.0	GCF_000020025.1;GCF_022063185.1;GCF_043099735.1;GCF_009856605.1;GCF_002949735.1;GCF_017164015.1;GCF_002368175.1;GCF_025677855.1;GCF_003443655.1;GCF_000204075.1	GCF_000020025.1;GCF_022063185.1;GCF_043099735.1;GCF_009856605.1;GCF_002949735.1;GCF_017164015.1;GCF_002368175.1;GCF_025677855.1;GCF_003443655.1;GCF_000204075.1
GF_00102					False	0.9782608695652174	0.9782608695652174	True	1	True	False	0	0						False	histidine--tRNA ligase		NPUN_RS27420	46.0	46.0	GCF_000020025.1;GCF_013393905.1;GCF_000316575.1;GCF_013393925.1;GCF_002949735.1;GCF_009873495.1;GCF_043099725.1;GCF_013343235.1;GCF_002813575.1;GCF_000316665.1	GCF_000020025.1;GCF_013393905.1;GCF_000316575.1;GCF_013393925.1;GCF_002949735.1;GCF_009873495.1;GCF_043099725.1;GCF_013343235.1;GCF_002813575.1;GCF_000316665.1
GF_00103					False	1.0	1.0	True	1	True	False	0	0						False	photosystem II protein Psb27		FBB35_RS05410	44.0	44.0	GCF_000020025.1;GCF_003054475.1;GCF_023734775.1;GCF_009372195.1;GCF_013393905.1;GCF_028623165.1;GCF_019056575.1;GCF_052692655.1;GCF_002949735.1;GCF_022376295.1	GCF_000020025.1;GCF_003054475.1;GCF_023734775.1;GCF_009372195.1;GCF_013393905.1;GCF_028623165.1;GCF_019056575.1;GCF_052692655.1;GCF_002949735.1;GCF_022376295.1
GF_00104	0.1151853674065928	0.1151853674065928	0.1151853674065928	1.0	True	0.3486238532110092	0.3486238532110092	False	1	False	False	4	4	0.6008771929824561	0.6259968102073366	142.0			False	15-cis-phytoene desaturase		PCC8801_RS01525	109.0	109.0	GCF_000021805.1;GCF_000829235.1;GCF_029919255.1;GCF_000021825.1;GCF_003574135.1;GCF_026240635.1;GCF_023983615.1;GCF_047275885.1;GCF_000316575.1;GCF_000317515.1	GCF_000021805.1;GCF_000829235.1;GCF_029919255.1;GCF_000021825.1;GCF_003574135.1;GCF_026240635.1;GCF_023983615.1;GCF_047275885.1;GCF_000316575.1;GCF_000317515.1
GF_00105	-0.0510297482837528	-0.0510297482837528	-0.0510297482837528	1.0	False	0.217391304347826	0.217391304347826	False	1	False	False	4	4	0.3879585326953748	0.4154704944178629	274.0			False							
GF_00106	-0.1019955654101995	-0.1019955654101995	-0.1019955654101995	1.0	False	0.1707317073170731	0.1707317073170731	False	1	False	False	4	4	0.27791068580542266	0.2767145135566188	302.0			False							
GF_00107	-0.0370235050541955	-0.0370235050541955	-0.0370235050541955	1.0	False	0.2318840579710145	0.2318840579710145	False	1	False	False	4	4	0.8265550239234449	0.886762360446571	48.0			False							
GF_00108	-0.0563633301521361	-0.0563633301521361	-0.0563633301521361	1.0	False	0.2127659574468085	0.2127659574468085	False	1	False	False	4	4	0.4342105263157895	0.4992025518341308	184.0			False							
GF_00109	-0.1392553191489361	-0.1392553191489361	-0.1392553191489361	1.0	False	0.14	0.14	False	1	False	False	4	4	0.15789473684210525	0.09649122807017543	364.0			False							
GF_00110	-0.1797927461139896	-0.1797927461139896	-0.1797927461139896	1.0	False	0.1	0.1	False	1	False	False	4	4	0.3999202551834131	0.38596491228070173	207.0			False							
GF_00111	-0.0722371967654986	-0.0722371967654986	-0.0722371967654986	1.0	False	0.2	0.2	False	1	False	False	4	4	0.21790271132376396	0.20414673046251994	346.0			False							
GF_00112	0.308004158004158	0.308004158004158	0.308004158004158	1.0	True	0.4769230769230769	0.4769230769230769	False	1	False	False	4	4	0.527511961722488	0.5311004784688995	145.0			False	lactoylglutathione lyase		PCC8801_RS18770	130.0	130.0	GCF_000021805.1;GCF_048820285.1;GCF_019704275.1;GCF_050500245.1;GCF_003019735.1;GCF_048593405.1;GCF_031754835.1;GCF_009792235.1;GCF_001693275.1;GCF_000019485.1	GCF_000021805.1;GCF_048820285.1;GCF_019704275.1;GCF_050500245.1;GCF_003019735.1;GCF_048593405.1;GCF_031754835.1;GCF_009792235.1;GCF_001693275.1;GCF_000019485.1
GF_00113	-0.1446776611694152	-0.1446776611694152	-0.1446776611694152	1.0	False	0.1379310344827586	0.1379310344827586	False	1	False	False	4	4	0.22129186602870815	0.08532695374800639	206.0			False							
GF_00114	-0.055984555984556	-0.055984555984556	-0.055984555984556	1.0	False	0.2142857142857142	0.2142857142857142	False	1	False	False	4	4	0.43859649122807015	0.40271132376395535	143.0			False							
GF_00115	-0.0355747404458006	-0.0355747404458006	-0.0355747404458006	1.0	False	0.2337662337662337	0.2337662337662337	False	1	False	False	4	4	0.49521531100478466	0.44816586921850077	29.0			False							
GF_00116	-0.1084376298896226	-0.1084376298896226	-0.1084376298896226	1.0	False	0.1694915254237288	0.1694915254237288	False	1	False	False	4	4	0.1590909090909091	0.15550239234449761	488.0			False							
GF_00117	-0.116595744680851	-0.116595744680851	-0.116595744680851	1.0	False	0.16	0.16	False	1	False	False	4	4	0.11084529505582139	0.1379585326953748	472.0			False							
GF_00118					False	0.0652173913043478	0.0652173913043478	True	1	False	True	0	0						False							
GF_00119					False	0.0862068965517241	0.0862068965517241	True	1	False	True	0	0						False							
GF_00120	-0.0328623069339467	-0.0328623069339467	-0.0328623069339467	1.0	False	0.2352941176470588	0.2352941176470588	False	1	False	False	4	4	0.4956140350877193	0.5406698564593301	209.0			False							
GF_00121	-0.0931144327370742	-0.0931144327370742	-0.0931144327370742	1.0	False	0.1818181818181818	0.1818181818181818	False	1	False	False	4	4	0.1463317384370016	0.14593301435406697	456.0			False							
GF_00122	0.4635714790474171	0.4635714790474171	0.4635714790474171	1.0	True	0.5534591194968553	0.5534591194968553	False	1	False	False	4	4	0.5526315789473684	0.5143540669856459	137.0			False	S-(hydroxymethyl)glutathione dehydrogenase/class III alcohol dehydrogenase		PCC7424_RS19515	159.0	159.0	GCF_000021825.1;GCF_002813895.1;GCF_002949795.1;GCF_001693295.1;GCF_001548115.1;GCF_032620035.1;GCF_048077055.1;GCF_001854205.2;GCF_022372495.1;GCF_010196425.1	GCF_000021825.1;GCF_002813895.1;GCF_002949795.1;GCF_001693295.1;GCF_001548115.1;GCF_032620035.1;GCF_048077055.1;GCF_001854205.2;GCF_022372495.1;GCF_010196425.1
GF_00123	-0.051359960793923	-0.051359960793923	-0.051359960793923	1.0	False	0.2181818181818181	0.2181818181818181	False	1	False	False	4	4	0.4322169059011164	0.4593301435406698	181.0			False							
GF_00124	0.4155508521777877	0.4155508521777877	0.4155508521777877	1.0	True	0.4921465968586387	0.4921465968586387	False	1	False	False	4	4	0.5805422647527911	0.5590111642743222	190.0			False	urease subunit gamma		PCC7424_RS21680	191.0	191.0	GCF_000021825.1;GCF_000284455.1;GCF_012516315.1;GCF_003015225.1;GCF_000010625.1;GCF_044923475.1;GCF_002075285.2;GCF_013343235.1;GCF_003367075.2;GCF_000317695.1	GCF_000021825.1;GCF_000284455.1;GCF_012516315.1;GCF_003015225.1;GCF_000010625.1;GCF_044923475.1;GCF_002075285.2;GCF_013343235.1;GCF_003367075.2;GCF_000317695.1
GF_00125	0.0517113095238095	0.0517113095238095	0.0517113095238095	1.0	True	0.3095238095238095	0.3095238095238095	False	1	False	False	4	4	0.7627591706539075	0.7456140350877193	39.0			False	ATP-dependent zinc metalloprotease FtsH2		UCYN_RS03315	42.0	42.0	GCF_000025125.1;GCF_020885515.1;GCF_003574135.1;GCF_947331815.1;GCF_029919255.1;GCF_000829235.1;GCF_050563455.1;GCF_000021825.1;GCF_000017845.1;GCF_000147335.1	GCF_000025125.1;GCF_020885515.1;GCF_003574135.1;GCF_947331815.1;GCF_029919255.1;GCF_000829235.1;GCF_050563455.1;GCF_000021825.1;GCF_000017845.1;GCF_000147335.1
GF_00126					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00127					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00128					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00129					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00130					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00131					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00132					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00133					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00134					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00135					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00136	0.3658591096012873	0.3658591096012873	0.3658591096012873	1.0	True	0.4243697478991596	0.4243697478991596	False	1	False	False	4	4	0.17703349282296652	0.17942583732057416	469.0			False	ferredoxin:protochlorophyllide reductase (ATP-dependent) subunit B		CYAN7822_RS01880	238.0	238.0	GCF_000147335.1;GCF_032598965.1;GCF_001548455.1;GCF_013177315.1;GCF_046846445.1;GCF_051201415.1;GCF_002813575.1;GCF_047649235.1;GCF_018336915.1;GCF_000317435.1	GCF_000147335.1;GCF_032598965.1;GCF_001548455.1;GCF_013177315.1;GCF_046846445.1;GCF_051201415.1;GCF_002813575.1;GCF_047649235.1;GCF_018336915.1;GCF_000317435.1
GF_00137	-0.1023710660095463	-0.1023710660095463	-0.1023710660095463	1.0	False	0.1780821917808219	0.1780821917808219	False	1	False	False	4	4	0.20374800637958534	0.18181818181818182	411.0			False							
GF_00138	-0.1028590207032533	-0.1028590207032533	-0.1028590207032533	1.0	False	0.1764705882352941	0.1764705882352941	False	1	False	False	4	4	0.1118421052631579	0.13556618819776714	526.0			False							
GF_00139	-0.1378057426444523	-0.1378057426444523	-0.1378057426444523	1.0	False	0.1451612903225806	0.1451612903225806	False	1	False	False	4	4	0.25219298245614036	0.23365231259968103	297.0			False							
GF_00140					False	1.0	1.0	True	1	True	False	0	0						False	dihydroorotase		CYAN7822_RS21220	46.0	46.0	GCF_000147335.1;GCF_000020025.1;GCF_019976755.1;GCF_002949735.1;GCF_013393905.1;GCF_009873495.1;GCF_002368175.1;GCF_048568275.1;GCF_052692665.1;GCF_013343235.1	GCF_000147335.1;GCF_000020025.1;GCF_019976755.1;GCF_002949735.1;GCF_013393905.1;GCF_009873495.1;GCF_002368175.1;GCF_048568275.1;GCF_052692665.1;GCF_013343235.1
GF_00141	0.0131764705882353	0.0131764705882353	0.0131764705882353	1.0	True	0.2745098039215686	0.2745098039215686	False	1	False	False	4	4	0.5913078149920254	0.6754385964912281	105.0			False	30S ribosomal protein S17		CYAN7822_RS24680	51.0	51.0	GCF_000147335.1;GCF_010196425.1;GCF_003574135.1;GCF_000817325.1;GCF_003957805.1;GCF_002095975.1;GCF_050500235.1;GCF_031754835.1;GCF_038396575.1;GCF_003945305.1	GCF_000147335.1;GCF_010196425.1;GCF_003574135.1;GCF_000817325.1;GCF_003957805.1;GCF_002095975.1;GCF_050500235.1;GCF_031754835.1;GCF_038396575.1;GCF_003945305.1
GF_00142	-0.1485125858123569	-0.1485125858123569	-0.1485125858123569	1.0	False	0.1304347826086956	0.1304347826086956	False	1	False	False	4	4	0.13157894736842107	0.11802232854864433	465.0			False							
GF_00143	0.3960437612260608	0.3960437612260608	0.3960437612260608	1.0	True	0.4144486692015209	0.4144486692015209	False	1	False	False	4	4	0.30741626794258375	0.24880382775119617	267.0			False	ketol-acid reductoisomerase		CYAN7822_RS00625	263.0	263.0	GCF_000147335.1;GCF_029919255.1;GCF_000317695.1;GCF_000013225.1;GCF_001548375.1;GCF_000734895.2;GCF_003443655.1;GCF_000017845.1;GCF_026802175.1;GCF_023546805.1	GCF_000147335.1;GCF_029919255.1;GCF_000317695.1;GCF_000013225.1;GCF_001548375.1;GCF_000734895.2;GCF_003443655.1;GCF_000017845.1;GCF_026802175.1;GCF_023546805.1
GF_00144					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00145					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00146					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00147					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00148					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00149					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00150					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00151					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00152					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00153					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00154					False	0.0	0.0	True	1	False	True	0	0						False							
GF_00155	0.4964852902889872	0.4964852902889872	0.4964852902889872	1.0	True	0.6521739130434783	0.6521739130434783	False	1	False	False	4	4	0.5079744816586922	0.47767145135566186	141.0			False	photosystem II reaction center X protein		NSTC731_RS04405	92.0	92.0	GCF_000196515.1;GCF_050563455.1;GCF_038096175.1;GCF_000009705.1;GCF_000284215.1;GCF_002896875.1;GCF_038050375.1;GCF_000010625.1;GCF_000340785.1;GCF_046846445.1	GCF_000196515.1;GCF_050563455.1;GCF_038096175.1;GCF_000009705.1;GCF_000284215.1;GCF_002896875.1;GCF_038050375.1;GCF_000010625.1;GCF_000340785.1;GCF_046846445.1
GF_00156					False	0.9772727272727272	0.9772727272727272	True	1	True	False	0	0						False	photosystem II protein Y		AAZO_RS01540	44.0	44.0	GCF_000196515.1;GCF_038050375.1;GCF_014489415.1;GCF_018139025.1;GCF_051201415.1;GCF_021650815.1;GCF_003367075.2;GCF_000009705.1;GCF_002368455.1;GCF_019976755.1	GCF_000196515.1;GCF_038050375.1;GCF_014489415.1;GCF_018139025.1;GCF_051201415.1;GCF_021650815.1;GCF_003367075.2;GCF_000009705.1;GCF_002368455.1;GCF_019976755.1
GF_00157					False	0.9824561403508772	0.9824561403508772	True	1	True	False	0	0						False	nitrogenase iron-molybdenum cofactor biosynthesis protein NifN		AAZO_RS06485	57.0	57.0	GCF_000196515.1;GCF_019056575.1;GCF_038050375.1;GCF_001277295.1;GCF_000312705.1;GCF_049315035.1;GCF_012516395.1;GCF_024584745.1;GCF_047275885.1;GCF_051201415.1	GCF_000196515.1;GCF_019056575.1;GCF_038050375.1;GCF_001277295.1;GCF_000312705.1;GCF_049315035.1;GCF_012516395.1;GCF_024584745.1;GCF_047275885.1;GCF_051201415.1
GF_00158					False	0.9761904761904762	0.9761904761904762	True	1	True	False	0	0						False	nitrogenase molybdenum-iron protein subunit beta		AAZO_RS06495	42.0	42.0	GCF_000196515.1;GCF_021650815.1;GCF_000312705.1;GCF_001277295.1;GCF_049315035.1;GCF_047275885.1;GCF_025860405.1;GCF_025677855.1;GCF_013343235.1;GCF_002949795.1	GCF_000196515.1;GCF_021650815.1;GCF_000312705.1;GCF_001277295.1;GCF_049315035.1;GCF_047275885.1;GCF_025860405.1;GCF_025677855.1;GCF_013343235.1;GCF_002949795.1
GF_00159					False	1.0	1.0	True	1	True	False	0	0						False	DNA mismatch repair protein MutS		AAZO_RS07270	57.0	57.0	GCF_000196515.1;GCF_000020025.1;GCF_052692655.1;GCF_052692665.1;GCF_014023275.1;GCF_001548455.1;GCF_013393925.1;GCF_002949735.1;GCF_012516395.1;GCF_008121535.1	GCF_000196515.1;GCF_000020025.1;GCF_052692655.1;GCF_052692665.1;GCF_014023275.1;GCF_001548455.1;GCF_013393925.1;GCF_002949735.1;GCF_012516395.1;GCF_008121535.1
GF_00160					False	0.9814814814814816	0.9814814814814816	True	1	True	False	0	0						False	dipeptide ABC transporter ATP-binding protein		AAZO_RS07860	54.0	54.0	GCF_000196515.1;GCF_047275885.1;GCF_017164015.1;GCF_002949795.1;GCF_013343235.1;GCF_052692655.1;GCF_009873495.1;GCF_000020025.1;GCF_014023275.1;GCF_013393905.1	GCF_000196515.1;GCF_047275885.1;GCF_017164015.1;GCF_002949795.1;GCF_013343235.1;GCF_052692655.1;GCF_009873495.1;GCF_000020025.1;GCF_014023275.1;GCF_013393905.1
GF_00161					False	0.9803921568627452	0.9803921568627452	True	1	True	False	0	0						False	SagB/ThcOx family dehydrogenase		AAZO_RS08225	51.0	51.0	GCF_000196515.1;GCF_008121535.1;GCF_000312705.1;GCF_024584745.1;GCF_012516395.1;GCF_001277295.1;GCF_000316625.1;GCF_019056575.1;GCF_000317695.1;GCF_047275885.1	GCF_000196515.1;GCF_008121535.1;GCF_000312705.1;GCF_024584745.1;GCF_012516395.1;GCF_001277295.1;GCF_000316625.1;GCF_019056575.1;GCF_000317695.1;GCF_047275885.1
GF_00162					False	0.9836065573770492	0.9836065573770492	True	1	True	False	0	0						False	arginine--tRNA ligase		AAZO_RS09750	61.0	61.0	GCF_000196515.1;GCF_014489415.1;GCF_051201415.1;GCF_018139025.1;GCF_021650815.1;GCF_003367075.2;GCF_008121535.1;GCF_024584745.1;GCF_000312705.1;GCF_012516395.1	GCF_000196515.1;GCF_014489415.1;GCF_051201415.1;GCF_018139025.1;GCF_021650815.1;GCF_003367075.2;GCF_008121535.1;GCF_024584745.1;GCF_000312705.1;GCF_012516395.1
GF_00163					False	0.9821428571428572	0.9821428571428572	True	1	True	False	0	0						False	hypothetical protein		AAZO_RS10465	56.0	56.0	GCF_000196515.1;GCF_011769525.1;GCF_043099725.1;GCF_000317695.1;GCF_001277295.1;GCF_000316645.1;GCF_022376295.1;GCF_000312705.1;GCF_002813575.1;GCF_002949735.1	GCF_000196515.1;GCF_011769525.1;GCF_043099725.1;GCF_000317695.1;GCF_001277295.1;GCF_000316645.1;GCF_022376295.1;GCF_000312705.1;GCF_002813575.1;GCF_002949735.1
GF_00164	0.5386197032004291	0.5386197032004291	0.5386197032004291	1.0	True	0.5638297872340425	0.5638297872340425	False	1	False	False	4	4	0.7906698564593302	0.7615629984051037	28.0			False	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG		AAZO_RS11485	188.0	188.0	GCF_000196515.1;GCF_026802175.1;GCF_000009705.1;GCF_048077055.1;GCF_009873495.1;GCF_904830845.1;GCF_021379005.1;GCF_032705245.1;GCF_000317475.1;GCF_025860405.1	GCF_000196515.1;GCF_026802175.1;GCF_000009705.1;GCF_048077055.1;GCF_009873495.1;GCF_904830845.1;GCF_021379005.1;GCF_032705245.1;GCF_000317475.1;GCF_025860405.1
GF_00165					False	1.0	1.0	True	1	True	False	0	0						False	adenylate kinase		AAZO_RS12260	45.0	45.0	GCF_000196515.1;GCF_049315035.1;GCF_047275885.1;GCF_052692655.1;GCF_011769525.1;GCF_013393925.1;GCF_002813575.1;GCF_000020025.1;GCF_009873495.1;GCF_003054475.1	GCF_000196515.1;GCF_049315035.1;GCF_047275885.1;GCF_052692655.1;GCF_011769525.1;GCF_013393925.1;GCF_002813575.1;GCF_000020025.1;GCF_009873495.1;GCF_003054475.1
GF_00166					False	1.0	1.0	True	1	True	False	0	0						False	ferredoxin III%2C nif-specific		AAZO_RS12550	52.0	52.0	GCF_000196515.1;GCF_002896875.1;GCF_051201415.1;GCF_002368175.1;GCF_050235535.1;GCF_011769525.1;GCF_025860405.1;GCF_018139025.1;GCF_000317695.1;GCF_049315035.1	GCF_000196515.1;GCF_002896875.1;GCF_051201415.1;GCF_002368175.1;GCF_050235535.1;GCF_011769525.1;GCF_025860405.1;GCF_018139025.1;GCF_000317695.1;GCF_049315035.1
GF_00167					False	0.9772727272727272	0.9772727272727272	True	1	True	False	0	0						False	PrsW family glutamic-type intramembrane protease		AAZO_RS12890	44.0	44.0	GCF_000196515.1;GCF_038050375.1;GCF_049315035.1;GCF_047275885.1;GCF_000317695.1;GCF_002949735.1;GCF_023734775.1;GCF_002949795.1;GCF_002813575.1;GCF_014023275.1	GCF_000196515.1;GCF_038050375.1;GCF_049315035.1;GCF_047275885.1;GCF_000317695.1;GCF_002949735.1;GCF_023734775.1;GCF_002949795.1;GCF_002813575.1;GCF_014023275.1
GF_00168					False	1.0	1.0	True	1	True	False	0	0						False	nitrogenase iron protein		AAZO_RS18310	76.0	76.0	GCF_000196515.1;GCF_025677855.1;GCF_009873495.1;GCF_008121535.1;GCF_013393945.1;GCF_002142495.1;GCF_050235535.1;GCF_043099315.1;GCF_000204075.1;GCF_000734895.2	GCF_000196515.1;GCF_025677855.1;GCF_009873495.1;GCF_008121535.1;GCF_013393945.1;GCF_002142495.1;GCF_050235535.1;GCF_043099315.1;GCF_000204075.1;GCF_000734895.2
GF_00169					False	0.984126984126984	0.984126984126984	True	1	True	False	0	0						False	hydrogenase formation protein HypD		AAZO_RS18425	63.0	63.0	GCF_000196515.1;GCF_002368175.1;GCF_023734775.1;GCF_002896875.1;GCF_022063185.1;GCF_052692665.1;GCF_000009705.1;GCF_003443655.1;GCF_000317695.1;GCF_043099305.1	GCF_000196515.1;GCF_002368175.1;GCF_023734775.1;GCF_002896875.1;GCF_022063185.1;GCF_052692665.1;GCF_000009705.1;GCF_003443655.1;GCF_000317695.1;GCF_043099305.1
