gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes	module_bin	fox_status
GF_00295					False	1.0	1.0	True	1	True	False	0	0						False	molecular chaperone HtpG		RIV7116_RS07530	58	58	GCF_000316665.1;GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_029953635.1;GCF_050235535.1;GCF_002896875.1;GCF_022063185.1;GCF_051201415.1;GCF_021650815.1	GCF_000316665.1;GCF_025860405.1;GCF_025677855.1;GCF_011769525.1;GCF_029953635.1;GCF_050235535.1;GCF_002896875.1;GCF_022063185.1;GCF_051201415.1;GCF_021650815.1	Other / unassigned	Novel/uncertain candidate
GF_00306					False	1.0	1.0	True	1	True	False	0	0						False	metalloregulator ArsR/SmtB family transcription factor		RIV7116_RS31295	54	54	GCF_000316665.1;GCF_002813575.1;GCF_052692665.1;GCF_043099315.1;GCF_002368395.1;GCF_038096175.1;GCF_022063185.1;GCF_023546805.1;GCF_002368175.1;GCF_019056575.1	GCF_000316665.1;GCF_002813575.1;GCF_052692665.1;GCF_043099315.1;GCF_002368395.1;GCF_038096175.1;GCF_022063185.1;GCF_023546805.1;GCF_002368175.1;GCF_019056575.1	Regulation	Novel/uncertain candidate
GF_00367					False	1.0	1.0	True	1	True	False	0	0						False	response regulator transcription factor		CAL6303_RS02990	46	46	GCF_000317435.1;GCF_001548455.1;GCF_000317125.1;GCF_032393985.1;GCF_002368455.1;GCF_000204075.1;GCF_000316625.1;GCF_000316575.1;GCF_017164015.1;GCF_043099735.1	GCF_000317435.1;GCF_001548455.1;GCF_000317125.1;GCF_032393985.1;GCF_002368455.1;GCF_000204075.1;GCF_000316625.1;GCF_000316575.1;GCF_017164015.1;GCF_043099735.1	Regulation	Novel/uncertain candidate
GF_00368					False	1.0	1.0	True	1	True	False	0	0						False	LysR family transcriptional regulator		CAL6303_RS03335	58	58	GCF_000317435.1;GCF_000316665.1;GCF_000316575.1;GCF_049315035.1;GCF_038096175.1;GCF_002368395.1;GCF_000316645.1;GCF_000204075.1;GCF_009372195.1;GCF_019056575.1	GCF_000317435.1;GCF_000316665.1;GCF_000316575.1;GCF_049315035.1;GCF_038096175.1;GCF_002368395.1;GCF_000316645.1;GCF_000204075.1;GCF_009372195.1;GCF_019056575.1	Regulation	Novel/uncertain candidate
GF_00371					False	1.0	1.0	True	1	True	False	0	0						False	RNA polymerase sigma factor SigC		CAL6303_RS17035	52	52	GCF_000317435.1;GCF_000204075.1;GCF_002813575.1;GCF_002368395.1;GCF_000009705.1;GCF_000317695.1;GCF_001548455.1;GCF_014023275.1;GCF_009498015.1;GCF_000020025.1	GCF_000317435.1;GCF_000204075.1;GCF_002813575.1;GCF_002368395.1;GCF_000009705.1;GCF_000317695.1;GCF_001548455.1;GCF_014023275.1;GCF_009498015.1;GCF_000020025.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00382					False	1.0	1.0	True	1	True	False	0	0						False	ABC transporter permease		CAL6303_RS19315	46	46	GCF_000317435.1;GCF_050235535.1;GCF_009498015.1;GCF_002949795.1;GCF_013343235.1;GCF_043099735.1;GCF_009372195.1;GCF_048568235.1;GCF_025860405.1;GCF_003443655.1	GCF_000317435.1;GCF_050235535.1;GCF_009498015.1;GCF_002949795.1;GCF_013343235.1;GCF_043099735.1;GCF_009372195.1;GCF_048568235.1;GCF_025860405.1;GCF_003443655.1	Transport	Novel/uncertain candidate
GF_00462					False	1.0	1.0	True	1	True	False	0	0						False	glutamate--tRNA ligase		IJ00_RS00900	47	47	GCF_000734895.2;GCF_017164015.1;GCF_048568275.1;GCF_009856605.1;GCF_029953635.1;GCF_019976755.1;GCF_000204075.1;GCF_000316575.1;GCF_048568235.1;GCF_009498015.1	GCF_000734895.2;GCF_017164015.1;GCF_048568275.1;GCF_009856605.1;GCF_029953635.1;GCF_019976755.1;GCF_000204075.1;GCF_000316575.1;GCF_048568235.1;GCF_009498015.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00464					False	1.0	1.0	True	1	True	False	0	0						False	NYN domain-containing protein		IJ00_RS06445	45	45	GCF_000734895.2;GCF_001548455.1;GCF_043099315.1;GCF_032393985.1;GCF_043099305.1;GCF_002163975.1;GCF_000316575.1;GCF_025860405.1;GCF_002813575.1;GCF_003443655.1	GCF_000734895.2;GCF_001548455.1;GCF_043099315.1;GCF_032393985.1;GCF_043099305.1;GCF_002163975.1;GCF_000316575.1;GCF_025860405.1;GCF_002813575.1;GCF_003443655.1	Other / unassigned	Novel/uncertain candidate
GF_00466					False	1.0	1.0	True	1	True	False	0	0						False	low specificity L-threonine aldolase		IJ00_RS08775	40	40	GCF_000734895.2;GCF_019977735.1;GCF_002368455.1;GCF_047275885.1;GCF_000316575.1;GCF_048568235.1;GCF_013393945.1;GCF_000009705.1;GCF_019976755.1;GCF_002949735.1	GCF_000734895.2;GCF_019977735.1;GCF_002368455.1;GCF_047275885.1;GCF_000316575.1;GCF_048568235.1;GCF_013393945.1;GCF_000009705.1;GCF_019976755.1;GCF_002949735.1	Carbon metabolism & NAD(P)H supply	Novel/uncertain candidate
GF_00473					False	1.0	1.0	True	1	True	False	0	0						False	cytochrome f		IJ00_RS13930	50	50	GCF_000734895.2;GCF_032393985.1;GCF_009372195.1;GCF_048568275.1;GCF_014023275.1;GCF_009856605.1;GCF_000316575.1;GCF_028623165.1;GCF_009498015.1;GCF_002368395.1	GCF_000734895.2;GCF_032393985.1;GCF_009372195.1;GCF_048568275.1;GCF_014023275.1;GCF_009856605.1;GCF_000316575.1;GCF_028623165.1;GCF_009498015.1;GCF_002368395.1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)
GF_00487					False	1.0	1.0	True	1	True	False	0	0						False	2-phosphosulfolactate phosphatase family protein		IJ00_RS05475	46	46	GCF_000734895.2;GCF_038096175.1;GCF_023734775.1;GCF_002813575.1;GCF_002163975.1;GCF_048568275.1;GCF_049315035.1;GCF_025677855.1;GCF_038050375.1;GCF_043099725.1	GCF_000734895.2;GCF_038096175.1;GCF_023734775.1;GCF_002813575.1;GCF_002163975.1;GCF_048568275.1;GCF_049315035.1;GCF_025677855.1;GCF_038050375.1;GCF_043099725.1	Other / unassigned	Novel/uncertain candidate
GF_00490					False	1.0	1.0	True	1	True	False	0	0						False	ParA family protein		IJ00_RS25930	49	49	GCF_000734895.2;GCF_025677855.1;GCF_000316665.1;GCF_011769525.1;GCF_002163975.1;GCF_019976755.1;GCF_001548375.1;GCF_032393985.1;GCF_001548455.1;GCF_029953635.1	GCF_000734895.2;GCF_025677855.1;GCF_000316665.1;GCF_011769525.1;GCF_002163975.1;GCF_019976755.1;GCF_001548375.1;GCF_032393985.1;GCF_001548455.1;GCF_029953635.1	Other / unassigned	Novel/uncertain candidate
GF_00493					False	1.0	1.0	True	1	True	False	0	0						False	3-deoxy-7-phosphoheptulonate synthase		IJ00_RS00615	45	45	GCF_000734895.2;GCF_002813575.1;GCF_025677855.1;GCF_029953635.1;GCF_013343235.1;GCF_000009705.1;GCF_002896875.1;GCF_001548455.1;GCF_043099315.1;GCF_013393925.1	GCF_000734895.2;GCF_002813575.1;GCF_025677855.1;GCF_029953635.1;GCF_013343235.1;GCF_000009705.1;GCF_002896875.1;GCF_001548455.1;GCF_043099315.1;GCF_013393925.1	Other / unassigned	Novel/uncertain candidate
GF_00552					False	1.0	1.0	True	1	True	False	0	0						False	M28 family peptidase		NOS3756_RS04390	42	42	GCF_001548375.1;GCF_019976755.1;GCF_000316625.1;GCF_028623165.1;GCF_013393925.1;GCF_052692655.1;GCF_000204075.1;GCF_025860405.1;GCF_000316575.1;GCF_038096175.1	GCF_001548375.1;GCF_019976755.1;GCF_000316625.1;GCF_028623165.1;GCF_013393925.1;GCF_052692655.1;GCF_000204075.1;GCF_025860405.1;GCF_000316575.1;GCF_038096175.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00553					False	1.0	1.0	True	1	True	False	0	0						False	S-formylglutathione hydrolase		NOS3756_RS06290	44	44	GCF_001548375.1;GCF_048568275.1;GCF_000316575.1;GCF_000316645.1;GCF_019976755.1;GCF_002163975.1;GCF_000316625.1;GCF_025860405.1;GCF_025677855.1;GCF_022376295.1	GCF_001548375.1;GCF_048568275.1;GCF_000316575.1;GCF_000316645.1;GCF_019976755.1;GCF_002163975.1;GCF_000316625.1;GCF_025860405.1;GCF_025677855.1;GCF_022376295.1	Other / unassigned	Novel/uncertain candidate
GF_00556					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		NOS3756_RS12730	46	46	GCF_001548375.1;GCF_019976755.1;GCF_052692665.1;GCF_002949795.1;GCF_038096175.1;GCF_043099725.1;GCF_014023275.1;GCF_009873495.1;GCF_043099735.1;GCF_003443655.1	GCF_001548375.1;GCF_019976755.1;GCF_052692665.1;GCF_002949795.1;GCF_038096175.1;GCF_043099725.1;GCF_014023275.1;GCF_009873495.1;GCF_043099735.1;GCF_003443655.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00557					False	1.0	1.0	True	1	True	False	0	0						False	inositol monophosphatase family protein		NOS3756_RS14950	46	46	GCF_001548375.1;GCF_000316625.1;GCF_017164015.1;GCF_000009705.1;GCF_003443655.1;GCF_013393945.1;GCF_043099735.1;GCF_002949795.1;GCF_028623165.1;GCF_013393905.1	GCF_001548375.1;GCF_000316625.1;GCF_017164015.1;GCF_000009705.1;GCF_003443655.1;GCF_013393945.1;GCF_043099735.1;GCF_002949795.1;GCF_028623165.1;GCF_013393905.1	Other / unassigned	Novel/uncertain candidate
GF_00560					False	1.0	1.0	True	1	True	False	0	0						False	DUF72 domain-containing protein		NOS3756_RS19595	41	41	GCF_001548375.1;GCF_019976755.1;GCF_011769525.1;GCF_000204075.1;GCF_009873495.1;GCF_032393985.1;GCF_000009705.1;GCF_013393925.1;GCF_002813575.1;GCF_019056575.1	GCF_001548375.1;GCF_019976755.1;GCF_011769525.1;GCF_000204075.1;GCF_009873495.1;GCF_032393985.1;GCF_000009705.1;GCF_013393925.1;GCF_002813575.1;GCF_019056575.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00562					False	1.0	1.0	True	1	True	False	0	0						False	SDR family oxidoreductase		NOS3756_RS26510	42	42	GCF_001548375.1;GCF_013393945.1;GCF_000316625.1;GCF_009498015.1;GCF_048568275.1;GCF_017164015.1;GCF_000204075.1;GCF_009856605.1;GCF_003054475.1;GCF_022376295.1	GCF_001548375.1;GCF_013393945.1;GCF_000316625.1;GCF_009498015.1;GCF_048568275.1;GCF_017164015.1;GCF_000204075.1;GCF_009856605.1;GCF_003054475.1;GCF_022376295.1	Other / unassigned	Novel/uncertain candidate
GF_00571					False	1.0	1.0	True	1	True	False	0	0						False	peroxiredoxin family protein		FIS3754_RS20895	42	42	GCF_001548455.1;GCF_032393985.1;GCF_043099305.1;GCF_009498015.1;GCF_000020025.1;GCF_048568235.1;GCF_017164015.1;GCF_002949735.1;GCF_043099725.1;GCF_009372195.1	GCF_001548455.1;GCF_032393985.1;GCF_043099305.1;GCF_009498015.1;GCF_000020025.1;GCF_048568235.1;GCF_017164015.1;GCF_002949735.1;GCF_043099725.1;GCF_009372195.1	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)
GF_00576					False	1.0	1.0	True	1	True	False	0	0						False	acylphosphatase		FIS3754_RS00435	43	43	GCF_001548455.1;GCF_032393985.1;GCF_002896875.1;GCF_019976755.1;GCF_000009705.1;GCF_001548375.1;GCF_000316645.1;GCF_048568235.1;GCF_048568275.1;GCF_050235535.1	GCF_001548455.1;GCF_032393985.1;GCF_002896875.1;GCF_019976755.1;GCF_000009705.1;GCF_001548375.1;GCF_000316645.1;GCF_048568235.1;GCF_048568275.1;GCF_050235535.1	Other / unassigned	Novel/uncertain candidate
GF_00581					False	1.0	1.0	True	1	True	False	0	0						False	aminomethyl-transferring glycine dehydrogenase		FIS3754_RS03785	58	58	GCF_001548455.1;GCF_032393985.1;GCF_000312705.1;GCF_000316665.1;GCF_050235535.1;GCF_052692655.1;GCF_052692665.1;GCF_048568235.1;GCF_000009705.1;GCF_048568275.1	GCF_001548455.1;GCF_032393985.1;GCF_000312705.1;GCF_000316665.1;GCF_050235535.1;GCF_052692655.1;GCF_052692665.1;GCF_048568235.1;GCF_000009705.1;GCF_048568275.1	Other / unassigned	FOX-consistent support function (plausible rediscovery)
GF_00586					False	1.0	1.0	True	1	True	False	0	0						False	7%2C8-didemethyl-8-hydroxy-5-deazariboflavin synthase subunit CofH		FIS3754_RS10160	54	54	GCF_001548455.1;GCF_032393985.1;GCF_000204075.1;GCF_043099735.1;GCF_023734775.1;GCF_013393905.1;GCF_002813575.1;GCF_000316645.1;GCF_011769525.1;GCF_009873495.1	GCF_001548455.1;GCF_032393985.1;GCF_000204075.1;GCF_043099735.1;GCF_023734775.1;GCF_013393905.1;GCF_002813575.1;GCF_000316645.1;GCF_011769525.1;GCF_009873495.1	Other / unassigned	Novel/uncertain candidate
GF_00590					False	1.0	1.0	True	1	True	False	0	0						False	RuBisCO chaperone RbcX		FIS3754_RS19565	40	40	GCF_001548455.1;GCF_032393985.1;GCF_024584745.1;GCF_047275885.1;GCF_000196515.1;GCF_038050375.1;GCF_019976755.1;GCF_002368175.1;GCF_000317695.1;GCF_000020025.1	GCF_001548455.1;GCF_032393985.1;GCF_024584745.1;GCF_047275885.1;GCF_000196515.1;GCF_038050375.1;GCF_019976755.1;GCF_002368175.1;GCF_000317695.1;GCF_000020025.1	Metallocluster & Fe-S biogenesis	Novel/uncertain candidate
GF_00649					False	1.0	1.0	True	1	True	False	0	0						False	cytochrome b6-f complex subunit PetM		BZZ01_RS08190	46	46	GCF_002163975.1;GCF_000316645.1;GCF_003443655.1;GCF_043099735.1;GCF_049315035.1;GCF_052692655.1;GCF_043099305.1;GCF_000204075.1;GCF_012516395.1;GCF_000009705.1	GCF_002163975.1;GCF_000316645.1;GCF_003443655.1;GCF_043099735.1;GCF_049315035.1;GCF_052692655.1;GCF_043099305.1;GCF_000204075.1;GCF_012516395.1;GCF_000009705.1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)
GF_00656					False	1.0	1.0	True	1	True	False	0	0						False	signal peptidase I		BZZ01_RS16800	51	51	GCF_002163975.1;GCF_043099305.1;GCF_009873495.1;GCF_048568235.1;GCF_002949795.1;GCF_000316625.1;GCF_052692665.1;GCF_014023275.1;GCF_013393945.1;GCF_001548455.1	GCF_002163975.1;GCF_043099305.1;GCF_009873495.1;GCF_048568235.1;GCF_002949795.1;GCF_000316625.1;GCF_052692665.1;GCF_014023275.1;GCF_013393945.1;GCF_001548455.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00672					False	1.0	1.0	True	1	True	False	0	0						False	transglutaminase		BZZ01_RS28855	44	44	GCF_002163975.1;GCF_001548455.1;GCF_032393985.1;GCF_043099315.1;GCF_043099305.1;GCF_003054475.1;GCF_022376295.1;GCF_009873495.1;GCF_048568235.1;GCF_000020025.1	GCF_002163975.1;GCF_001548455.1;GCF_032393985.1;GCF_043099315.1;GCF_043099305.1;GCF_003054475.1;GCF_022376295.1;GCF_009873495.1;GCF_048568235.1;GCF_000020025.1	Other / unassigned	Novel/uncertain candidate
GF_00674					False	1.0	1.0	True	1	True	False	0	0						False	guanylate kinase		BZZ01_RS29950	47	47	GCF_002163975.1;GCF_013343235.1;GCF_043099305.1;GCF_043099735.1;GCF_032393985.1;GCF_028623165.1;GCF_009372195.1;GCF_002813575.1;GCF_003443655.1;GCF_043099315.1	GCF_002163975.1;GCF_013343235.1;GCF_043099305.1;GCF_043099735.1;GCF_032393985.1;GCF_028623165.1;GCF_009372195.1;GCF_002813575.1;GCF_003443655.1;GCF_043099315.1	Other / unassigned	Novel/uncertain candidate
GF_00689					False	1.0	1.0	True	1	True	False	0	0						False	site-2 protease family protein		CA733_RS01085	40	40	GCF_002368175.1;GCF_025860405.1;GCF_000317695.1;GCF_049315035.1;GCF_011769525.1;GCF_025677855.1;GCF_048568275.1;GCF_000009705.1;GCF_001548375.1;GCF_000204075.1	GCF_002368175.1;GCF_025860405.1;GCF_000317695.1;GCF_049315035.1;GCF_011769525.1;GCF_025677855.1;GCF_048568275.1;GCF_000009705.1;GCF_001548375.1;GCF_000204075.1	Other / unassigned	Novel/uncertain candidate
GF_00690					False	1.0	1.0	True	1	True	False	0	0						False	histone deacetylase		CA733_RS01395	40	40	GCF_002368175.1;GCF_043099725.1;GCF_009873495.1;GCF_000020025.1;GCF_028623165.1;GCF_013393925.1;GCF_013343235.1;GCF_014023275.1;GCF_000316575.1;GCF_043099735.1	GCF_002368175.1;GCF_043099725.1;GCF_009873495.1;GCF_000020025.1;GCF_028623165.1;GCF_013393925.1;GCF_013343235.1;GCF_014023275.1;GCF_000316575.1;GCF_043099735.1	Other / unassigned	Novel/uncertain candidate
GF_00691					False	1.0	1.0	True	1	True	False	0	0						False	30S ribosomal protein S20		CA733_RS01570	43	43	GCF_002368175.1;GCF_000196515.1;GCF_002949735.1;GCF_013343235.1;GCF_017164015.1;GCF_009372195.1;GCF_000317695.1;GCF_029953635.1;GCF_022063185.1;GCF_000316645.1	GCF_002368175.1;GCF_000196515.1;GCF_002949735.1;GCF_013343235.1;GCF_017164015.1;GCF_009372195.1;GCF_000317695.1;GCF_029953635.1;GCF_022063185.1;GCF_000316645.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00692					False	1.0	1.0	True	1	True	False	0	0						False	YbjN domain-containing protein		CA733_RS02840	42	42	GCF_002368175.1;GCF_029953635.1;GCF_000316625.1;GCF_011769525.1;GCF_025677855.1;GCF_025860405.1;GCF_019976755.1;GCF_022063185.1;GCF_002896875.1;GCF_050235535.1	GCF_002368175.1;GCF_029953635.1;GCF_000316625.1;GCF_011769525.1;GCF_025677855.1;GCF_025860405.1;GCF_019976755.1;GCF_022063185.1;GCF_002896875.1;GCF_050235535.1	Other / unassigned	Novel/uncertain candidate
GF_00693					False	1.0	1.0	True	1	True	False	0	0						False	anti-sigma regulatory factor		CA733_RS04475	42	42	GCF_002368175.1;GCF_013393925.1;GCF_000020025.1;GCF_000316645.1;GCF_014023275.1;GCF_025677855.1;GCF_052692665.1;GCF_009372195.1;GCF_025860405.1;GCF_019056575.1	GCF_002368175.1;GCF_013393925.1;GCF_000020025.1;GCF_000316645.1;GCF_014023275.1;GCF_025677855.1;GCF_052692665.1;GCF_009372195.1;GCF_025860405.1;GCF_019056575.1	Regulation	Novel/uncertain candidate
GF_00698					False	1.0	1.0	True	1	True	False	0	0						False	response regulator transcription factor		CA733_RS12290	51	51	GCF_002368175.1;GCF_002896875.1;GCF_013393945.1;GCF_000734895.2;GCF_000009705.1;GCF_009498015.1;GCF_019976755.1;GCF_048568275.1;GCF_048568235.1;GCF_001548375.1	GCF_002368175.1;GCF_002896875.1;GCF_013393945.1;GCF_000734895.2;GCF_000009705.1;GCF_009498015.1;GCF_019976755.1;GCF_048568275.1;GCF_048568235.1;GCF_001548375.1	Regulation	Novel/uncertain candidate
GF_00700					False	1.0	1.0	True	1	True	False	0	0						False	hypothetical protein		CA733_RS13980	47	47	GCF_002368175.1;GCF_011769525.1;GCF_025677855.1;GCF_052692665.1;GCF_025860405.1;GCF_029953635.1;GCF_013393945.1;GCF_022063185.1;GCF_038096175.1;GCF_050235535.1	GCF_002368175.1;GCF_011769525.1;GCF_025677855.1;GCF_052692665.1;GCF_025860405.1;GCF_029953635.1;GCF_013393945.1;GCF_022063185.1;GCF_038096175.1;GCF_050235535.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00701					False	1.0	1.0	True	1	True	False	0	0						False	carboxylating nicotinate-nucleotide diphosphorylase		CA733_RS18160	45	45	GCF_002368175.1;GCF_025860405.1;GCF_025677855.1;GCF_013393945.1;GCF_011769525.1;GCF_050235535.1;GCF_002896875.1;GCF_022063185.1;GCF_000020025.1;GCF_049315035.1	GCF_002368175.1;GCF_025860405.1;GCF_025677855.1;GCF_013393945.1;GCF_011769525.1;GCF_050235535.1;GCF_002896875.1;GCF_022063185.1;GCF_000020025.1;GCF_049315035.1	Other / unassigned	Novel/uncertain candidate
GF_00703					False	1.0	1.0	True	1	True	False	0	0						False	tetratricopeptide repeat protein		CA733_RS20725	40	40	GCF_002368175.1;GCF_025677855.1;GCF_014023275.1;GCF_013343235.1;GCF_009372195.1;GCF_023734775.1;GCF_028623165.1;GCF_050235535.1;GCF_019976755.1;GCF_002949735.1	GCF_002368175.1;GCF_025677855.1;GCF_014023275.1;GCF_013343235.1;GCF_009372195.1;GCF_023734775.1;GCF_028623165.1;GCF_050235535.1;GCF_019976755.1;GCF_002949735.1	Other / unassigned	Novel/uncertain candidate
GF_00705					False	1.0	1.0	True	1	True	False	0	0						False	NFACT family protein		CA733_RS23545	44	44	GCF_002368175.1;GCF_013343235.1;GCF_052692655.1;GCF_003054475.1;GCF_001548375.1;GCF_052692665.1;GCF_013393905.1;GCF_028623165.1;GCF_013393925.1;GCF_023734775.1	GCF_002368175.1;GCF_013343235.1;GCF_052692655.1;GCF_003054475.1;GCF_001548375.1;GCF_052692665.1;GCF_013393905.1;GCF_028623165.1;GCF_013393925.1;GCF_023734775.1	Other / unassigned	Novel/uncertain candidate
GF_00712					False	1.0	1.0	True	1	True	False	0	0						False	AAA family ATPase		CA733_RS28690	44	44	GCF_002368175.1;GCF_025677855.1;GCF_022063185.1;GCF_048568275.1;GCF_013393945.1;GCF_009498015.1;GCF_048568235.1;GCF_000316645.1;GCF_000204075.1;GCF_029953635.1	GCF_002368175.1;GCF_025677855.1;GCF_022063185.1;GCF_048568275.1;GCF_013393945.1;GCF_009498015.1;GCF_048568235.1;GCF_000316645.1;GCF_000204075.1;GCF_029953635.1	Other / unassigned	Novel/uncertain candidate
GF_00713					False	1.0	1.0	True	1	True	False	0	0						False	TolB family protein		CA733_RS29755	46	46	GCF_002368175.1;GCF_043099315.1;GCF_038096175.1;GCF_000009705.1;GCF_013393905.1;GCF_052692665.1;GCF_003443655.1;GCF_052692655.1;GCF_001548375.1;GCF_000020025.1	GCF_002368175.1;GCF_043099315.1;GCF_038096175.1;GCF_000009705.1;GCF_013393905.1;GCF_052692665.1;GCF_003443655.1;GCF_052692655.1;GCF_001548375.1;GCF_000020025.1	Other / unassigned	Novel/uncertain candidate
GF_00715					False	1.0	1.0	True	1	True	False	0	0						False	protein phosphatase 2C domain-containing protein		CA733_RS32955	40	40	GCF_002368175.1;GCF_028623165.1;GCF_002949795.1;GCF_013393925.1;GCF_038096175.1;GCF_000204075.1;GCF_000316645.1;GCF_009873495.1;GCF_002896875.1;GCF_013393905.1	GCF_002368175.1;GCF_028623165.1;GCF_002949795.1;GCF_013393925.1;GCF_038096175.1;GCF_000204075.1;GCF_000316645.1;GCF_009873495.1;GCF_002896875.1;GCF_013393905.1	Other / unassigned	Novel/uncertain candidate
GF_00716					False	1.0	1.0	True	1	True	False	0	0						False	phage holin family protein		CA733_RS33350	41	41	GCF_002368175.1;GCF_003054475.1;GCF_022376295.1;GCF_000316575.1;GCF_000316645.1;GCF_002813575.1;GCF_052692655.1;GCF_009372195.1;GCF_000316625.1;GCF_025677855.1	GCF_002368175.1;GCF_003054475.1;GCF_022376295.1;GCF_000316575.1;GCF_000316645.1;GCF_002813575.1;GCF_052692655.1;GCF_009372195.1;GCF_000316625.1;GCF_025677855.1	Other / unassigned	Novel/uncertain candidate
GF_00720					False	1.0	1.0	True	1	True	False	0	0						False	CAAD domain-containing protein		CA733_RS01530	46	46	GCF_002368175.1;GCF_029953635.1;GCF_002163975.1;GCF_023734775.1;GCF_014023275.1;GCF_002949795.1;GCF_000316575.1;GCF_025860405.1;GCF_025677855.1;GCF_047275885.1	GCF_002368175.1;GCF_029953635.1;GCF_002163975.1;GCF_023734775.1;GCF_014023275.1;GCF_002949795.1;GCF_000316575.1;GCF_025860405.1;GCF_025677855.1;GCF_047275885.1	Other / unassigned	Novel/uncertain candidate
GF_00721					False	1.0	1.0	True	1	True	False	0	0						False	phosphate-starvation-inducible PsiE family protein		CA733_RS30235	49	49	GCF_002368175.1;GCF_009873495.1;GCF_000316575.1;GCF_048568275.1;GCF_025677855.1;GCF_023734775.1;GCF_000009705.1;GCF_000316645.1;GCF_022063185.1;GCF_002949735.1	GCF_002368175.1;GCF_009873495.1;GCF_000316575.1;GCF_048568275.1;GCF_025677855.1;GCF_023734775.1;GCF_000009705.1;GCF_000316645.1;GCF_022063185.1;GCF_002949735.1	Other / unassigned	Novel/uncertain candidate
GF_00739					False	1.0	1.0	True	1	True	False	0	0						False	DUF445 domain-containing protein		CDC37_RS12590	52	52	GCF_002368395.1;GCF_043099305.1;GCF_000734895.2;GCF_019976755.1;GCF_013393925.1;GCF_022063185.1;GCF_002949735.1;GCF_009873495.1;GCF_000009705.1;GCF_002163975.1	GCF_002368395.1;GCF_043099305.1;GCF_000734895.2;GCF_019976755.1;GCF_013393925.1;GCF_022063185.1;GCF_002949735.1;GCF_009873495.1;GCF_000009705.1;GCF_002163975.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
