gene_family	effect_size_mean	effect_size_median	effect_size_max	n_runs_with_directionality	is_positive_assoc	diazotroph_pct_mean	diazotroph_pct_max	is_pure_any	n_runs_with_purity	is_pure_pos_any	is_pure_neg_any	n_models_with_importance	n_run_model_hits	consensus_rank_pct_mean	consensus_rank_pct_median	best_rank	module_mode	n_runs_with_module	used_in_any_final_set	product	go_ids	locus_tag	n_member_proteins	n_member_genomes	example_proteins	example_genomes	module_bin	fox_status
GF_01054	0.0968764757471496	0.0968764757471496	0.0968764757471496	1.0	True	0.3045267489711934	0.3045267489711934	False	1	False	False	4	4	0.8313397129186603	0.8309409888357256	14.0			False	30S ribosomal protein S18		SynA18461_RS06400	243	243	GCF_014279615.1;GCF_000015705.1;GCF_047303025.1;GCF_015840335.1;GCF_014279755.1;GCF_018399015.1;GCF_047305225.1;GCF_900088535.1;GCF_047304625.1;GCF_014280055.1	GCF_014279615.1;GCF_000015705.1;GCF_047303025.1;GCF_015840335.1;GCF_014279755.1;GCF_018399015.1;GCF_047305225.1;GCF_900088535.1;GCF_047304625.1;GCF_014280055.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00477	0.6044811320754716	0.6044811320754716	0.6044811320754716	1.0	True	0.7169811320754716	0.7169811320754716	False	1	False	False	4	4	0.828548644338118	0.84688995215311	61.0			False	chlorophyll a/b-binding protein		IJ00_RS28450	106	106	GCF_000734895.2;GCF_013343235.1;GCF_000317435.1;GCF_038096175.1;GCF_009873495.1;GCF_017164015.1;GCF_002368175.1;GCF_048568235.1;GCF_029953635.1;GCF_050235535.1	GCF_000734895.2;GCF_013343235.1;GCF_000317435.1;GCF_038096175.1;GCF_009873495.1;GCF_017164015.1;GCF_002368175.1;GCF_048568235.1;GCF_029953635.1;GCF_050235535.1	Other / unassigned	Novel/uncertain candidate
GF_00363	0.6904325347921488	0.6904325347921488	0.6904325347921488	1.0	True	0.7864077669902912	0.7864077669902912	False	1	False	False	4	4	0.8253588516746412	0.8437001594896332	28.0			False	30S ribosomal protein S7		M5J74_RS25010	103	103	GCF_000317125.1;GCF_023546805.1;GCF_000734895.2;GCF_032163395.1;GCF_021650815.1;GCF_043099725.1;GCF_001854205.2;GCF_026000695.1;GCF_001548455.1;GCF_051201415.1	GCF_000317125.1;GCF_023546805.1;GCF_000734895.2;GCF_032163395.1;GCF_021650815.1;GCF_043099725.1;GCF_001854205.2;GCF_026000695.1;GCF_001548455.1;GCF_051201415.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00957	0.5164494766075625	0.5164494766075625	0.5164494766075625	1.0	True	0.6290322580645161	0.6290322580645161	False	1	False	False	4	4	0.8237639553429027	0.8054226475279107	27.0			False	50S ribosomal protein L31		HCG48_RS05950	124	124	GCF_012295525.1;GCF_012516315.1;GCF_003060805.1;GCF_016745315.1;GCF_025200965.1;GCF_026000695.1;GCF_009498015.1;GCF_009856605.1;GCF_002949735.1;GCF_000009705.1	GCF_012295525.1;GCF_012516315.1;GCF_003060805.1;GCF_016745315.1;GCF_025200965.1;GCF_026000695.1;GCF_009498015.1;GCF_009856605.1;GCF_002949735.1;GCF_000009705.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_01383	0.488232074438971	0.488232074438971	0.488232074438971	1.0	True	0.5517241379310345	0.5517241379310345	False	1	False	False	4	4	0.8205741626794258	0.8516746411483254	25.0			False	magnesium chelatase ATPase subunit I		K9N68_RS27675	174	174	GCF_020091585.1;GCF_040436315.1;GCF_049315035.1;GCF_000316645.1;GCF_000316575.1;GCF_048568235.1;GCF_000317105.1;GCF_019977735.1;GCF_000204075.1;GCF_009372195.1	GCF_020091585.1;GCF_040436315.1;GCF_049315035.1;GCF_000316645.1;GCF_000316575.1;GCF_048568235.1;GCF_000317105.1;GCF_019977735.1;GCF_000204075.1;GCF_009372195.1	Other / unassigned	Novel/uncertain candidate
GF_01027	0.7767045454545455	0.7767045454545455	0.7767045454545455	1.0	True	0.8645833333333334	0.8645833333333334	False	1	False	False	4	4	0.8090111642743222	0.868421052631579	2.0			False	aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme		HUN01_RS29395	96	96	GCF_014023275.1;GCF_009856605.1;GCF_000009705.1;GCF_050235535.1;GCF_000316575.1;GCF_009372195.1;GCF_049315035.1;GCF_008121535.1;GCF_032163395.1;GCF_000204075.1	GCF_014023275.1;GCF_009856605.1;GCF_000009705.1;GCF_050235535.1;GCF_000316575.1;GCF_009372195.1;GCF_049315035.1;GCF_008121535.1;GCF_032163395.1;GCF_000204075.1	Other / unassigned	Novel/uncertain candidate
GF_00083	0.0538932633420822	0.0538932633420822	0.0538932633420822	1.0	True	0.3111111111111111	0.3111111111111111	False	1	False	False	4	4	0.8050239234449761	0.8724082934609251	49.0			False	DUF6679 family protein		CCE_RS15255	45	45	GCF_000017845.1;GCF_050563455.1;GCF_000021805.1;GCF_000147335.1;GCF_019704275.1;GCF_048820285.1;GCF_000981785.1;GCF_021172085.1;GCF_976987195.1;GCF_009792235.1	GCF_000017845.1;GCF_050563455.1;GCF_000021805.1;GCF_000147335.1;GCF_019704275.1;GCF_048820285.1;GCF_000981785.1;GCF_021172085.1;GCF_976987195.1;GCF_009792235.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00661	0.5853535353535353	0.5853535353535353	0.5853535353535353	1.0	True	0.7575757575757576	0.7575757575757576	False	1	False	False	4	4	0.80103668261563	0.766347687400319	30.0			False	ABC transporter permease		BZZ01_RS23840	66	66	GCF_002163975.1;GCF_019977735.1;GCF_021379005.1;GCF_963665995.1;GCF_002368395.1;GCF_032393985.1;GCF_002355455.1;GCF_001693295.1;GCF_001693255.1;GCF_000019485.1	GCF_002163975.1;GCF_019977735.1;GCF_021379005.1;GCF_963665995.1;GCF_002368395.1;GCF_032393985.1;GCF_002355455.1;GCF_001693295.1;GCF_001693255.1;GCF_000019485.1	Transport	Novel/uncertain candidate
GF_02075	0.3470646766169154	0.3470646766169154	0.3470646766169154	1.0	True	0.4266666666666667	0.4266666666666667	False	1	False	False	4	4	0.7982456140350878	0.8261562998405103	14.0			False	30S ribosomal protein S4		ACM1PF_RS17330	225	225	GCF_048077055.1;GCF_002896875.1;GCF_032163395.1;GCF_000981785.2;GCF_003019735.1;GCF_001704955.1;GCF_025200965.1;GCF_000316665.1;GCF_016919485.1;GCF_001693295.1	GCF_048077055.1;GCF_002896875.1;GCF_032163395.1;GCF_000981785.2;GCF_003019735.1;GCF_001704955.1;GCF_025200965.1;GCF_000316665.1;GCF_016919485.1;GCF_001693295.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00536	0.3648392660239193	0.3648392660239193	0.3648392660239193	1.0	True	0.5309734513274337	0.5309734513274337	False	1	False	False	4	4	0.79585326953748	0.8325358851674641	79.0			False	gas vesicle structural protein GvpA		RVR34_RS14050	113	113	GCF_001264245.1;GCF_013177315.1;GCF_029910235.1;GCF_904830925.1;GCF_003054475.1;GCF_051201415.1;GCF_047649235.1;GCF_002368255.1;GCF_014489415.1;GCF_001704955.1	GCF_001264245.1;GCF_013177315.1;GCF_029910235.1;GCF_904830925.1;GCF_003054475.1;GCF_051201415.1;GCF_047649235.1;GCF_002368255.1;GCF_014489415.1;GCF_001704955.1	Other / unassigned	Novel/uncertain candidate
GF_02145	0.2493650793650793	0.2493650793650793	0.2493650793650793	1.0	True	0.3366666666666666	0.3366666666666666	False	1	False	False	4	4	0.7954545454545454	0.8644338118022329	11.0			False	indolepyruvate ferredoxin oxidoreductase subunit alpha		AAJV73_RS09465	300	300	GCF_050920705.1;GCF_001885215.1;GCF_015840915.1;GCF_023115425.1;GCF_000014585.1;GCF_015840525.1;GCF_018399015.1;GCF_000179235.2;GCF_963920475.1;GCF_963920465.1	GCF_050920705.1;GCF_001885215.1;GCF_015840915.1;GCF_023115425.1;GCF_000014585.1;GCF_015840525.1;GCF_018399015.1;GCF_000179235.2;GCF_963920475.1;GCF_963920465.1	O2 protection & redox homeostasis	FOX-consistent support function (plausible rediscovery)
GF_00164	0.5386197032004291	0.5386197032004291	0.5386197032004291	1.0	True	0.5638297872340425	0.5638297872340425	False	1	False	False	4	4	0.7906698564593302	0.7615629984051037	28.0			False	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG		AAZO_RS11485	188	188	GCF_000196515.1;GCF_026802175.1;GCF_000009705.1;GCF_048077055.1;GCF_009873495.1;GCF_904830845.1;GCF_021379005.1;GCF_032705245.1;GCF_000317475.1;GCF_025860405.1	GCF_000196515.1;GCF_026802175.1;GCF_000009705.1;GCF_048077055.1;GCF_009873495.1;GCF_904830845.1;GCF_021379005.1;GCF_032705245.1;GCF_000317475.1;GCF_025860405.1	Other / unassigned	Novel/uncertain candidate
GF_00302	0.5855962219598583	0.5855962219598583	0.5855962219598583	1.0	True	0.7619047619047619	0.7619047619047619	False	1	False	False	4	4	0.7811004784688995	0.759170653907496	46.0			False	cation:proton antiporter subunit C		RIV7116_RS25545	63	63	GCF_000316665.1;GCF_002075285.2;GCF_026802175.1;GCF_021379005.1;GCF_002368255.1;GCF_049315035.1;GCF_047276495.1;GCF_904830935.1;GCF_003054475.1;GCF_963665995.1	GCF_000316665.1;GCF_002075285.2;GCF_026802175.1;GCF_021379005.1;GCF_002368255.1;GCF_049315035.1;GCF_047276495.1;GCF_904830935.1;GCF_003054475.1;GCF_963665995.1	Other / unassigned	Novel/uncertain candidate
GF_01386	0.7975725766770543	0.7975725766770543	0.7975725766770543	1.0	True	0.8901098901098901	0.8901098901098901	False	1	False	False	4	4	0.7803030303030303	0.9992025518341308	1.0			False	type I glyceraldehyde-3-phosphate dehydrogenase		KIK02_RS14265	91	91	GCF_021379005.1;GCF_049200465.1;GCF_020091585.1;GCF_019891175.1;GCF_013177315.1;GCF_016919485.1;GCF_032705245.1;GCF_001548395.1;GCF_001548435.1;GCF_002142495.1	GCF_021379005.1;GCF_049200465.1;GCF_020091585.1;GCF_019891175.1;GCF_013177315.1;GCF_016919485.1;GCF_032705245.1;GCF_001548395.1;GCF_001548435.1;GCF_002142495.1	Other / unassigned	FOX-consistent support function (plausible rediscovery)
GF_01239	0.2765941198930889	0.2765941198930889	0.2765941198930889	1.0	True	0.4518518518518518	0.4518518518518518	False	1	False	False	4	4	0.7783094098883573	0.8245614035087719	16.0			False	urease accessory protein UreG		HEQ85_RS20755	135	135	GCF_016446395.1;GCF_013177315.1;GCF_032705245.1;GCF_001548395.1;GCF_016919485.1;GCF_049200465.1;GCF_022063185.1;GCF_019976755.1;GCF_021379005.1;GCF_003367075.2	GCF_016446395.1;GCF_013177315.1;GCF_032705245.1;GCF_001548395.1;GCF_016919485.1;GCF_049200465.1;GCF_022063185.1;GCF_019976755.1;GCF_021379005.1;GCF_003367075.2	Other / unassigned	Novel/uncertain candidate
GF_00406	0.7725234536492288	0.7725234536492288	0.7725234536492288	1.0	True	0.8631578947368421	0.8631578947368421	False	1	False	False	4	4	0.7779106858054227	0.8716108452950557	5.0			False	nucleoside-diphosphate kinase		GLO7428_RS01870	95	95	GCF_000317555.1;GCF_032163395.1;GCF_002368395.1;GCF_017164015.1;GCF_000316575.1;GCF_032598965.1;GCF_000317435.1;GCF_000317495.1;GCF_019891175.1;GCF_000196515.1	GCF_000317555.1;GCF_032163395.1;GCF_002368395.1;GCF_017164015.1;GCF_000316575.1;GCF_032598965.1;GCF_000317435.1;GCF_000317495.1;GCF_019891175.1;GCF_000196515.1	Other / unassigned	Novel/uncertain candidate
GF_01841	0.579124579124579	0.579124579124579	0.579124579124579	1.0	True	0.6666666666666666	0.6666666666666666	False	1	False	False	4	4	0.777511961722488	0.7814992025518341	50.0			False	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase		ACF3DW_RS30765	129	129	GCF_043099315.1;GCF_002896875.1;GCF_013393925.1;GCF_002813575.1;GCF_048568235.1;GCF_011769525.1;GCF_013343235.1;GCF_003443655.1;GCF_012516395.1;GCF_000009705.1	GCF_043099315.1;GCF_002896875.1;GCF_013393925.1;GCF_002813575.1;GCF_048568235.1;GCF_011769525.1;GCF_013343235.1;GCF_003443655.1;GCF_012516395.1;GCF_000009705.1	Other / unassigned	Novel/uncertain candidate
GF_00175	0.4363844393592677	0.4363844393592677	0.4363844393592677	1.0	True	0.6521739130434783	0.6521739130434783	False	1	False	False	4	4	0.7763157894736842	0.8827751196172249	1.0			False	DUF433 domain-containing protein		EH233_RS08965	46	46	GCF_000204075.1;GCF_001746915.2;GCF_036345015.1;GCF_042465725.1;GCF_000316645.1;GCF_009792235.1;GCF_047275885.1;GCF_000317495.1;GCF_000317675.1;GCF_002368255.1	GCF_000204075.1;GCF_001746915.2;GCF_036345015.1;GCF_042465725.1;GCF_000316645.1;GCF_009792235.1;GCF_047275885.1;GCF_000317495.1;GCF_000317675.1;GCF_002368255.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_02262	0.0741254149491117	0.0741254149491117	0.0741254149491117	1.0	True	0.276657060518732	0.276657060518732	False	1	False	False	4	4	0.775518341307815	0.8149920255183414	64.0			False	co-chaperone GroES		ACWHYF_RS15040	347	347	GCF_977012465.1;GCF_016403105.1;GCF_000015705.1;GCF_043099315.1;GCF_040564635.1;GCF_022701275.1;GCF_000317615.1;GCF_050422935.1;GCF_047303345.1;GCF_048568235.1	GCF_977012465.1;GCF_016403105.1;GCF_000015705.1;GCF_043099315.1;GCF_040564635.1;GCF_022701275.1;GCF_000317615.1;GCF_050422935.1;GCF_047303345.1;GCF_048568235.1	Other / unassigned	Novel/uncertain candidate
GF_01930	0.4668481431071359	0.4668481431071359	0.4668481431071359	1.0	True	0.5675675675675675	0.5675675675675675	False	1	False	False	4	4	0.7723285486443381	0.7527910685805423	41.0			False	response regulator transcription factor		ACL6C3_RS02540	148	148	GCF_047276495.1;GCF_023546805.1;GCF_001548395.1;GCF_023983615.1;GCF_002813575.1;GCF_019056575.1;GCF_029953635.1;GCF_035320825.1;GCF_000009705.1;GCF_001548435.1	GCF_047276495.1;GCF_023546805.1;GCF_001548395.1;GCF_023983615.1;GCF_002813575.1;GCF_019056575.1;GCF_029953635.1;GCF_035320825.1;GCF_000009705.1;GCF_001548435.1	Regulation	Novel/uncertain candidate
GF_00044	0.1123274631128034	0.1123274631128034	0.1123274631128034	1.0	True	0.3636363636363636	0.3636363636363636	False	1	False	False	4	4	0.7711323763955343	0.8620414673046253	56.0			False	chlorophyll a/b-binding protein		CYB_RS02400	44	44	GCF_000013225.1;GCF_003060805.1;GCF_025200965.1;GCF_016745315.1;GCF_012516315.1;GCF_016446395.1;GCF_016403105.1;GCF_026000695.1;GCF_000317105.1;GCF_000014265.1	GCF_000013225.1;GCF_003060805.1;GCF_025200965.1;GCF_016745315.1;GCF_012516315.1;GCF_016446395.1;GCF_016403105.1;GCF_026000695.1;GCF_000317105.1;GCF_000014265.1	Other / unassigned	Novel/uncertain candidate
GF_00603	0.5033553230209281	0.5033553230209281	0.5033553230209281	1.0	True	0.6339285714285714	0.6339285714285714	False	1	False	False	4	4	0.7651515151515151	0.8540669856459331	21.0			False	50S ribosomal protein L32		BH720_RS12625	112	112	GCF_001746915.2;GCF_000317515.1;GCF_000317105.1;GCF_013177315.1;GCF_036630115.1;GCF_003957805.1;GCF_049200465.1;GCF_003846445.2;GCF_036630065.1;GCF_001548395.1	GCF_001746915.2;GCF_000317515.1;GCF_000317105.1;GCF_013177315.1;GCF_036630115.1;GCF_003957805.1;GCF_049200465.1;GCF_003846445.2;GCF_036630065.1;GCF_001548395.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_00125	0.0517113095238095	0.0517113095238095	0.0517113095238095	1.0	True	0.3095238095238095	0.3095238095238095	False	1	False	False	4	4	0.7627591706539075	0.7456140350877193	39.0			False	ATP-dependent zinc metalloprotease FtsH2		UCYN_RS03315	42	42	GCF_000025125.1;GCF_020885515.1;GCF_003574135.1;GCF_947331815.1;GCF_029919255.1;GCF_000829235.1;GCF_050563455.1;GCF_000021825.1;GCF_000017845.1;GCF_000147335.1	GCF_000025125.1;GCF_020885515.1;GCF_003574135.1;GCF_947331815.1;GCF_029919255.1;GCF_000829235.1;GCF_050563455.1;GCF_000021825.1;GCF_000017845.1;GCF_000147335.1	Housekeeping / lineage marker	Housekeeping marker (not a transplant candidate)
GF_02152	0.2730078563411896	0.2730078563411896	0.2730078563411896	1.0	True	0.4320987654320987	0.4320987654320987	False	1	False	False	4	4	0.7623604465709728	0.7208931419457735	45.0			False	elongation factor P		L3I90_RS13840	162	162	GCF_051201415.1;GCF_021650815.1;GCF_003367075.2;GCF_018139025.1;GCF_016919485.1;GCF_031583435.1;GCF_031583455.1;GCF_031583495.1;GCF_000317475.1;GCF_022063185.1	GCF_051201415.1;GCF_021650815.1;GCF_003367075.2;GCF_018139025.1;GCF_016919485.1;GCF_031583435.1;GCF_031583455.1;GCF_031583495.1;GCF_000317475.1;GCF_022063185.1	Other / unassigned	Novel/uncertain candidate
GF_02216	0.2984848484848484	0.2984848484848484	0.2984848484848484	1.0	True	0.5151515151515151	0.5151515151515151	False	1	False	False	4	4	0.7587719298245614	0.7974481658692185	66.0			False	DUF433 domain-containing protein		NMG72_RS12510	66	66	GCF_904830765.1;GCF_001854205.2;GCF_904830775.1;GCF_904830935.1;GCF_024584745.1;GCF_050235535.1;GCF_013393905.1;GCF_000204075.1;GCF_001704955.1;GCF_031754835.1	GCF_904830765.1;GCF_001854205.2;GCF_904830775.1;GCF_904830935.1;GCF_024584745.1;GCF_050235535.1;GCF_013393905.1;GCF_000204075.1;GCF_001704955.1;GCF_031754835.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_02263	0.452528877425143	0.452528877425143	0.452528877425143	1.0	True	0.518918918918919	0.518918918918919	False	1	False	False	4	4	0.7551834130781498	0.7783094098883572	10.0			False	cytochrome b6-f complex subunit PetN		ACWHYF_RS13555	185	185	GCF_977012465.1;GCF_016403105.1;GCF_000009725.1;GCF_000018105.1;GCF_002095975.1;GCF_000478825.2;GCF_000196515.1;GCF_001704955.1;GCF_000014265.1;GCF_000284215.1	GCF_977012465.1;GCF_016403105.1;GCF_000009725.1;GCF_000018105.1;GCF_002095975.1;GCF_000478825.2;GCF_000196515.1;GCF_001704955.1;GCF_000014265.1;GCF_000284215.1	Respiration & bioenergetics	FOX-consistent support function (plausible rediscovery)
GF_00756	0.6622162883845126	0.6622162883845126	0.6622162883845126	1.0	True	0.7619047619047619	0.7619047619047619	False	1	False	False	4	4	0.7547846889952152	0.7472089314194577	83.0			False	DUF1825 family protein		CDC41_RS29620	105	105	GCF_002368455.1;GCF_002163975.1;GCF_025860405.1;GCF_019977735.1;GCF_000317435.1;GCF_042465725.1;GCF_003443655.1;GCF_018139025.1;GCF_032393985.1;GCF_052692655.1	GCF_002368455.1;GCF_002163975.1;GCF_025860405.1;GCF_019977735.1;GCF_000317435.1;GCF_042465725.1;GCF_003443655.1;GCF_018139025.1;GCF_032393985.1;GCF_052692655.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_00396	0.3586673727350171	0.3586673727350171	0.3586673727350171	1.0	True	0.4792899408284023	0.4792899408284023	False	1	False	False	4	4	0.7496012759170654	0.7799043062200957	96.0			False	CO2 hydration protein		MIC7113_RS07535	169	169	GCF_000317515.1;GCF_043099315.1;GCF_000317695.1;GCF_017164015.1;GCF_024584745.1;GCF_042465725.1;GCF_000734895.2;GCF_013393945.1;GCF_000316625.1;GCF_000009705.1	GCF_000317515.1;GCF_043099315.1;GCF_000317695.1;GCF_017164015.1;GCF_024584745.1;GCF_042465725.1;GCF_000734895.2;GCF_013393945.1;GCF_000316625.1;GCF_000009705.1	Other / unassigned	Novel/uncertain candidate
GF_01332	0.1421294774893197	0.1421294774893197	0.1421294774893197	1.0	True	0.3823529411764705	0.3823529411764705	False	1	False	False	4	4	0.7488038277511961	0.8125996810207337	28.0			False	DUF433 domain-containing protein		J5X98_RS01475	68	68	GCF_019891175.1;GCF_000009725.1;GCF_020091585.1;GCF_003019735.1;GCF_023983615.1;GCF_002896875.1;GCF_000316605.1;GCF_000284215.1;GCF_002813575.1;GCF_019704275.1	GCF_019891175.1;GCF_000009725.1;GCF_020091585.1;GCF_003019735.1;GCF_023983615.1;GCF_002896875.1;GCF_000316605.1;GCF_000284215.1;GCF_002813575.1;GCF_019704275.1	Stress / membrane / uncharacterized	Novel/uncertain candidate
GF_02093	0.6922350922350922	0.6922350922350922	0.6922350922350922	1.0	True	0.7747747747747747	0.7747747747747747	False	1	False	False	4	4	0.7468102073365231	0.7424242424242424	42.0			False	polyribonucleotide nucleotidyltransferase		P4D80_RS07970	111	111	GCF_049200465.1;GCF_026802175.1;GCF_019891175.1;GCF_021379005.1;GCF_013177315.1;GCF_048077055.1;GCF_032705245.1;GCF_016919485.1;GCF_032598965.1;GCF_038096175.1	GCF_049200465.1;GCF_026802175.1;GCF_019891175.1;GCF_021379005.1;GCF_013177315.1;GCF_048077055.1;GCF_032705245.1;GCF_016919485.1;GCF_032598965.1;GCF_038096175.1	Other / unassigned	Novel/uncertain candidate
GF_02109	0.6592261904761905	0.6592261904761905	0.6592261904761905	1.0	True	0.8571428571428571	0.8571428571428571	False	1	False	False	4	4	0.7384370015948963	0.7623604465709728	144.0			False	phycocyanin subunit alpha		ACQFX9_RS28540	42	42	GCF_050235535.1;GCF_047649235.1;GCF_002368255.1;GCF_025677855.1;GCF_009873495.1;GCF_027942295.1;GCF_014023275.1;GCF_025860405.1;GCF_017164015.1;GCF_002368455.1	GCF_050235535.1;GCF_047649235.1;GCF_002368255.1;GCF_025677855.1;GCF_009873495.1;GCF_027942295.1;GCF_014023275.1;GCF_025860405.1;GCF_017164015.1;GCF_002368455.1	Other / unassigned	Novel/uncertain candidate
GF_02261	0.7159910796274432	0.7159910796274432	0.7159910796274432	1.0	True	0.873015873015873	0.873015873015873	False	1	False	False	4	4	0.7312599681020734	0.7384370015948963	97.0			False	citrate synthase		ACWHYF_RS21355	63	63	GCF_977012465.1;GCF_013177315.1;GCF_029953635.1;GCF_000317515.1;GCF_052692655.1;GCF_009372195.1;GCF_052692665.1;GCF_048077055.1;GCF_050235535.1;GCF_000316575.1	GCF_977012465.1;GCF_013177315.1;GCF_029953635.1;GCF_000317515.1;GCF_052692655.1;GCF_009372195.1;GCF_052692665.1;GCF_048077055.1;GCF_050235535.1;GCF_000316575.1	Other / unassigned	Novel/uncertain candidate
GF_00018	0.3346204403549129	0.3346204403549129	0.3346204403549129	1.0	True	0.5441176470588235	0.5441176470588235	False	1	False	False	4	4	0.7280701754385965	0.6842105263157895	29.0			False	transketolase C-terminal domain-containing protein		GLL_RS17865	68	68	GCF_000011385.1;GCF_021018745.1;GCF_000484535.1;GCF_044923475.1;GCF_020091585.1;GCF_013343235.1;GCF_013393905.1;GCF_043099305.1;GCF_976987195.1;GCF_021172085.1	GCF_000011385.1;GCF_021018745.1;GCF_000484535.1;GCF_044923475.1;GCF_020091585.1;GCF_013343235.1;GCF_013393905.1;GCF_043099305.1;GCF_976987195.1;GCF_021172085.1	Other / unassigned	Novel/uncertain candidate
