assembly_accession,nifK_best_ref,nifD_present,nifH_best_ref,nifHDK_core_call,nifH_best_evalue,scaffold_n50,checkm_completeness,coverage,checkm_contamination,nifD_best_ref,nifH_present,download_ok,number_of_scaffolds,derived_from_metagenome,nifK_best_evalue,assembly_level,genome_notes,gc_percent,total_ungapped_length,organism_name,nifK_present,annotation_date,number_of_contigs,contig_n50,annotation_fails_MAG_check,nifD_best_evalue,annotation_name,best_hit_ids
GCF_047305145.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.100e-54,1655833,,146,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.200e-08,Complete Genome,,31,1655833,"{'infraspecific_names': {'strain': 'MIT 9321'}, 'organism_name': 'Prochlorococcus sp. MIT 9321', 'tax_id': 3082522}",1,,1,1655833,0,2.200e-10,GCF_047305145.1-RS_2025_01_31,H=WP_032517757.1;D=WP_032517756.1;K=WP_032517756.1
GCF_047305135.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.500e-54,1722367,,62.56,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.900e-09,Complete Genome,,31,1722367,"{'infraspecific_names': {'strain': 'MIT 9123'}, 'organism_name': 'Prochlorococcus sp. MIT 9123', 'tax_id': 3082523}",1,,1,1722367,0,9.300e-12,GCF_047305135.1-RS_2025_01_31,H=WP_032513886.1;D=WP_032513885.1;K=WP_032513885.1
GCF_047305125.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.800e-54,1685880,,279,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.600e-09,Complete Genome,,31.5,1685880,"{'infraspecific_names': {'strain': 'MIT 9201'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9201', 'tax_id': 93057}",1,,1,1685880,0,1.600e-11,GCF_047305125.1-RS_2025_01_31,H=WP_032522524.1;D=WP_032522525.1;K=WP_032522525.1
GCF_047305115.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.800e-54,1661798,,13,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.600e-08,Complete Genome,,31,1661798,"{'infraspecific_names': {'strain': 'MED1'}, 'organism_name': 'Prochlorococcus sp. MED1', 'tax_id': 3082519}",1,,1,1661798,0,9.100e-10,GCF_047305115.1-RS_2025_01_31,H=WP_011132178.1;D=WP_011132179.1;K=WP_011132179.1
GCF_047305065.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.000e-53,1641776,,19,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.500e-09,Complete Genome,,31.5,1641776,"{'infraspecific_names': {'strain': 'MIT 1205'}, 'organism_name': 'Prochlorococcus sp. MIT 1205', 'tax_id': 3082524}",1,,1,1641776,0,1.500e-11,GCF_047305065.1-RS_2025_01_31,H=WP_011862562.1;D=WP_011862563.1;K=WP_011862563.1
GCF_047305015.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,4.000e-53,1641776,,30,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.500e-09,Complete Genome,,31.5,1641776,"{'infraspecific_names': {'strain': 'MIT 1304'}, 'organism_name': 'Prochlorococcus sp. MIT 1304', 'tax_id': 3082525}",1,,1,1641776,0,1.500e-11,GCF_047305015.1-RS_2025_01_31,H=WP_011862562.1;D=WP_011862563.1;K=WP_011862563.1
GCF_047304905.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,2.400e-53,2461429,,200,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.700e-05,Complete Genome,,50.5,2461429,"{'infraspecific_names': {'strain': 'MIT 1323'}, 'organism_name': 'Prochlorococcus sp. MIT 1323', 'tax_id': 3082526}",0,,1,2461429,0,2.400e-05,GCF_047304905.1-RS_2025_01_31,H=WP_063397370.1;D=WP_063400201.1;K=WP_063400201.1
GCF_047304785.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,2.400e-53,2588322,,201,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.500e-05,Complete Genome,,50.5,2588322,"{'infraspecific_names': {'strain': 'MIT 1327'}, 'organism_name': 'Prochlorococcus sp. MIT 1327', 'tax_id': 3082527}",0,,1,2588322,0,8.400e-06,GCF_047304785.1-RS_2025_01_31,H=WP_063397370.1;D=WP_063419828.1;K=WP_063419828.1
GCF_047304725.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,2.200e-52,2605724,,66,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.300e-06,Complete Genome,,58,2605724,"{'infraspecific_names': {'strain': 'MIT S9451'}, 'organism_name': 'Synechococcus sp. MIT S9451', 'tax_id': 3082543}",1,,1,2605724,0,2.700e-05,GCF_047304725.1-RS_2025_01_31,H=WP_115120772.1;D=WP_413743659.1;K=WP_413743659.1
GCF_047304715.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.300e-52,2852717,,22,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.100e-07,Complete Genome,,56,2852717,"{'infraspecific_names': {'strain': 'MIT S9507'}, 'organism_name': 'Synechococcus sp. MIT S9507', 'tax_id': 3082544}",1,,1,2852717,0,2.500e-06,GCF_047304715.1-RS_2025_01_31,H=WP_413401545.1;D=WP_413745967.1;K=WP_413745967.1
GCF_047304705.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.300e-53,2424801,,26,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.300e-06,Complete Genome,,56.5,2424801,"{'infraspecific_names': {'strain': 'MIT S9220'}, 'organism_name': 'Synechococcus sp. MIT S9220', 'tax_id': 166309}",1,,1,2424801,0,3.900e-05,GCF_047304705.1-RS_2025_01_31,H=WP_067092925.1;D=WP_186988801.1;K=WP_186988801.1
GCF_047304685.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,5.600e-54,1709271,,59,,nifD-local_aln_i2.1_12182023,1,1,1,0,8.600e-08,Complete Genome,,31,1709271,"{'infraspecific_names': {'strain': 'MIT 9311'}, 'organism_name': 'Prochlorococcus sp. MIT 9311', 'tax_id': 3082528}",1,,1,1709271,0,1.100e-10,GCF_047304685.1-RS_2025_01_31,H=WP_011376102.1;D=WP_011376103.1;K=WP_011376103.1
GCF_047304675.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.400e-55,1927571,,39,,nifD-local_aln_i2.1_12182023,1,1,1,0,6.200e-11,Complete Genome,,35.5,1927571,"{'infraspecific_names': {'strain': 'PAC1'}, 'organism_name': 'Prochlorococcus marinus str. PAC1', 'tax_id': 59924}",1,,1,1927571,0,1.500e-10,GCF_047304675.1-RS_2025_01_31,H=WP_036906964.1;D=WP_036906968.1;K=WP_036906968.1
GCF_047304625.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,9.000e-54,1752272,,39,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.500e-11,Complete Genome,,36.5,1752272,"{'infraspecific_names': {'strain': 'MIT 0601'}, 'organism_name': 'Prochlorococcus sp. MIT 0601', 'tax_id': 1499498}",1,,1,1752272,0,1.500e-08,GCF_047304625.1-RS_2025_01_31,H=WP_036917120.1;D=WP_036917121.1;K=WP_036917121.1
GCF_047304615.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,9.000e-54,1752272,,139,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.500e-11,Complete Genome,,36.5,1752272,"{'infraspecific_names': {'strain': 'MIT 0602'}, 'organism_name': 'Prochlorococcus sp. MIT 0602', 'tax_id': 1499499}",1,,1,1752272,0,1.500e-08,GCF_047304615.1-RS_2025_01_31,H=WP_036917120.1;D=WP_036917121.1;K=WP_036917121.1
GCF_047304605.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.600e-55,1751899,,28,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.400e-10,Complete Genome,,36.5,1751899,"{'infraspecific_names': {'strain': 'SS35'}, 'organism_name': 'Prochlorococcus marinus str. SS35', 'tax_id': 167553}",1,,1,1751899,0,2.700e-07,GCF_047304605.1-RS_2025_01_31,H=WP_011124698.1;D=WP_011124699.1;K=WP_011124699.1
GCF_047304555.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.300e-53,2414443,,40,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.300e-06,Complete Genome,,56.5,2414443,"{'infraspecific_names': {'strain': 'WH 6501'}, 'organism_name': 'Synechococcus sp. WH 6501', 'tax_id': 166310}",1,,1,2414443,0,3.900e-05,GCF_047304555.1-RS_2025_01_31,H=WP_067092925.1;D=WP_186988801.1;K=WP_186988801.1
GCF_047304545.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.300e-52,2798325,,43,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.100e-07,Complete Genome,,56,2798325,"{'infraspecific_names': {'strain': 'MIT S9501'}, 'organism_name': 'Synechococcus sp. MIT S9501', 'tax_id': 3082545}",1,,1,2798325,0,2.500e-06,GCF_047304545.1-RS_2025_01_31,H=WP_413401545.1;D=WP_413401547.1;K=WP_413401547.1
GCF_047304535.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.100e-54,1659516,,31,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.200e-08,Complete Genome,,31,1659516,"{'infraspecific_names': {'strain': 'MIT 9322'}, 'organism_name': 'Prochlorococcus sp. MIT 9322', 'tax_id': 3082529}",1,,1,1659516,0,2.200e-10,GCF_047304535.1-RS_2025_01_31,H=WP_032517757.1;D=WP_032517756.1;K=WP_032517756.1
GCF_047304525.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.100e-54,1649445,,31,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.200e-08,Complete Genome,,31,1649445,"{'infraspecific_names': {'strain': 'MIT 9401'}, 'organism_name': 'Prochlorococcus sp. MIT 9401', 'tax_id': 3082530}",1,,1,1649445,0,2.200e-10,GCF_047304525.1-RS_2025_01_31,H=WP_032517757.1;D=WP_032517756.1;K=WP_032517756.1
GCF_047304515.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.100e-53,2520369,,41,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.400e-05,Complete Genome,,50.5,2520369,"{'infraspecific_names': {'strain': 'MIT 1306'}, 'organism_name': 'Prochlorococcus sp. MIT 1306', 'tax_id': 1799667}",0,,1,2520369,0,2.400e-05,GCF_047304515.1-RS_2025_01_31,H=WP_063396132.1;D=WP_063396131.1;K=WP_063396131.1
GCF_047304505.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,2.400e-53,2609429,,29,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.700e-05,Complete Genome,,50,2609429,"{'infraspecific_names': {'strain': 'MIT 1318'}, 'organism_name': 'Prochlorococcus sp. MIT 1318', 'tax_id': 3082531}",0,,1,2609429,0,6.500e-05,GCF_047304505.1-RS_2025_01_31,H=WP_063397370.1;D=WP_063406479.1;K=WP_063406479.1
GCF_047304495.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,2.400e-53,2570241,,29,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.700e-05,Complete Genome,,50.5,2570241,"{'infraspecific_names': {'strain': 'MIT 1342'}, 'organism_name': 'Prochlorococcus sp. MIT 1342', 'tax_id': 3082532}",0,,1,2570241,0,2.400e-05,GCF_047304495.1-RS_2025_01_31,H=WP_063397370.1;D=WP_063400201.1;K=WP_063400201.1
GCF_047304245.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,3.900e-53,2404523,,50,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.800e-04,Complete Genome,,60,2404523,"{'infraspecific_names': {'strain': 'MIT S9452'}, 'organism_name': 'Synechococcus sp. MIT S9452', 'tax_id': 3082546}",0,,1,2404523,0,8.500e-03,GCF_047304245.1-RS_2025_01_29,H=WP_413296591.1;D=WP_413296592.1;K=WP_413296592.1
GCF_047304175.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,3.900e-53,2634970,,37,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.000e-06,Complete Genome,,57,2634970,"{'infraspecific_names': {'strain': 'MIT S9503'}, 'organism_name': 'Synechococcus sp. MIT S9503', 'tax_id': 3082547}",1,,1,2634970,0,7.900e-05,GCF_047304175.1-RS_2025_01_29,H=WP_413326836.1;D=WP_413326834.1;K=WP_413326834.1
GCF_047304065.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.300e-52,2793565,,34,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.100e-07,Complete Genome,,56,2793565,"{'infraspecific_names': {'strain': 'MIT S9510'}, 'organism_name': 'Synechococcus sp. MIT S9510', 'tax_id': 3082548}",1,,1,2793565,0,2.500e-06,GCF_047304065.1-RS_2025_01_29,H=WP_413401545.1;D=WP_413401547.1;K=WP_413401547.1
GCF_047303555.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.100e-54,1687907,,277,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.300e-09,Complete Genome,,31,1687907,"{'infraspecific_names': {'strain': 'MIT 9314'}, 'organism_name': 'Prochlorococcus sp. MIT 9314', 'tax_id': 3082534}",1,,1,1687907,0,1.400e-11,GCF_047303555.1-RS_2025_01_29,H=WP_032514911.1;D=WP_032514912.1;K=WP_032514912.1
GCF_047303505.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.500e-54,1695276,,39,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.900e-09,Complete Genome,,31,1695276,"{'infraspecific_names': {'strain': 'MIT 9116'}, 'organism_name': 'Prochlorococcus sp. MIT 9116', 'tax_id': 3082533}",1,,1,1695276,0,9.300e-12,GCF_047303505.1-RS_2025_01_29,H=WP_032513886.1;D=WP_032513885.1;K=WP_032513885.1
GCF_047303495.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.600e-54,2709388,,18,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.300e-05,Complete Genome,,50.5,2709388,"{'infraspecific_names': {'strain': 'MIT 0701'}, 'organism_name': 'Prochlorococcus sp. MIT 0701', 'tax_id': 1499502}",0,,1,2709388,0,1.700e-05,GCF_047303495.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1
GCF_047303465.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.600e-54,2699779,,186,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.300e-05,Complete Genome,,50.5,2699779,"{'infraspecific_names': {'strain': 'MIT 0703'}, 'organism_name': 'Prochlorococcus sp. MIT 0703', 'tax_id': 1499504}",0,,1,2699779,0,1.700e-05,GCF_047303465.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1
GCF_047303415.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,5.000e-54,2592940,,33,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.800e-05,Complete Genome,,50.5,2592940,"{'infraspecific_names': {'strain': 'MIT 1201'}, 'organism_name': 'Prochlorococcus sp. MIT 1201', 'tax_id': 3082535}",0,,1,2592940,0,1.300e-05,GCF_047303415.1-RS_2025_01_29,H=WP_011130587.1;D=WP_413360191.1;K=WP_413360191.1
GCF_047303345.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,2.400e-53,2615763,,888,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.500e-05,Complete Genome,,50.5,2615763,"{'infraspecific_names': {'strain': 'MIT 1227'}, 'organism_name': 'Prochlorococcus sp. MIT 1227', 'tax_id': 3082536}",0,,1,2615763,0,8.400e-06,GCF_047303345.1-RS_2025_01_29,H=WP_063397370.1;D=WP_063419828.1;K=WP_063419828.1
GCF_047303175.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,9.000e-54,1752272,,49,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.500e-11,Complete Genome,,36.5,1752272,"{'infraspecific_names': {'strain': 'MIT 0603'}, 'organism_name': 'Prochlorococcus sp. MIT 0603', 'tax_id': 1499500}",1,,1,1752272,0,1.500e-08,GCF_047303175.1-RS_2025_01_29,H=WP_036917120.1;D=WP_036917121.1;K=WP_036917121.1
GCF_047303165.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,0,2.400e-53,2619436,,24,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.500e-05,Complete Genome,,50.5,2619436,"{'infraspecific_names': {'strain': 'MIT 1312'}, 'organism_name': 'Prochlorococcus sp. MIT 1312', 'tax_id': 3082537}",0,,1,2619436,0,8.400e-06,GCF_047303165.1-RS_2025_01_29,H=WP_063397370.1;D=WP_063419828.1;K=WP_063419828.1
GCF_047303155.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,2.400e-53,2608057,,21,,nifD-local_aln_i2.1_12182023,1,1,1,0,5.700e-05,Complete Genome,,50,2608057,"{'infraspecific_names': {'strain': 'MIT 1313'}, 'organism_name': 'Prochlorococcus sp. MIT 1313', 'tax_id': 3082538}",0,,1,2608057,0,6.500e-05,GCF_047303155.1-RS_2025_01_29,H=WP_063397370.1;D=WP_063406479.1;K=WP_063406479.1
GCF_047303045.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.300e-53,2523922,,26,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.800e-06,Complete Genome,,56,2523922,"{'infraspecific_names': {'strain': 'MIT S9508'}, 'organism_name': 'Synechococcus sp. MIT S9508', 'tax_id': 1801629}",1,,1,2523922,0,3.700e-05,GCF_047303045.1-RS_2025_01_29,H=WP_067092925.1;D=WP_067092926.1;K=WP_067092926.1
GCF_047303035.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.300e-52,2793560,,23,,nifD-local_aln_i2.1_12182023,1,1,1,0,4.100e-07,Complete Genome,,56,2793560,"{'infraspecific_names': {'strain': 'MIT S9509'}, 'organism_name': 'Synechococcus sp. MIT S9509', 'tax_id': 1801630}",1,,1,2793560,0,2.500e-06,GCF_047303035.1-RS_2025_01_29,H=WP_413401545.1;D=WP_413401547.1;K=WP_413401547.1
GCF_047303025.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,2.100e-52,3301540,,173,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.500e-07,Complete Genome,,53.5,3301540,"{'infraspecific_names': {'strain': 'MIT S1220'}, 'organism_name': 'Synechococcus sp. MIT S1220', 'tax_id': 3082549}",1,,1,3301540,0,1.400e-04,GCF_047303025.1-RS_2025_01_29,H=WP_413442486.1;D=WP_413442487.1;K=WP_413442487.1
GCA_047302995.1,,,,0,,2686886,,35,,,,0,1,0,,Complete Genome,,50,2686886,"{'infraspecific_names': {'strain': 'MIT 9303'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9303', 'tax_id': 59922}",,,1,2686886,0,,,H=;D=;K=
GCF_047302985.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.600e-54,2696464,,44,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.300e-05,Complete Genome,,50.5,2696464,"{'infraspecific_names': {'strain': 'MIT 0707'}, 'organism_name': 'Prochlorococcus sp. MIT 0707', 'tax_id': 3082860}",0,,1,2696464,0,1.700e-05,GCF_047302985.1-RS_2025_06_08,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1
GCF_047302975.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.600e-55,1752106,,19,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.400e-10,Complete Genome,,36.5,1752106,"{'infraspecific_names': {'strain': 'SS52'}, 'organism_name': 'Prochlorococcus sp. SS52', 'tax_id': 1499501}",1,,1,1752106,0,2.700e-07,GCF_047302975.1-RS_2025_01_29,H=WP_011124698.1;D=WP_011124699.1;K=WP_011124699.1
GCF_047302905.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.600e-55,1751940,,54,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.400e-10,Complete Genome,,36.5,1751940,"{'infraspecific_names': {'strain': 'LG'}, 'organism_name': 'Prochlorococcus marinus str. LG', 'tax_id': 167556}",1,,1,1751940,0,2.700e-07,GCF_047302905.1-RS_2025_01_29,H=WP_011124698.1;D=WP_011124699.1;K=WP_011124699.1
GCF_047302875.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.900e-54,1627281,,25,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.200e-07,Complete Genome,,31,1627281,"{'infraspecific_names': {'strain': 'GP2'}, 'organism_name': 'Prochlorococcus marinus str. GP2', 'tax_id': 59925}",1,,1,1627281,0,3.700e-10,GCF_047302875.1-RS_2025_01_29,H=WP_032523679.1;D=WP_032523680.1;K=WP_032523680.1
GCF_047302865.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.600e-54,2716616,,19,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.300e-05,Complete Genome,,50.5,2716616,"{'infraspecific_names': {'strain': 'MIT 0702'}, 'organism_name': 'Prochlorococcus sp. MIT 0702', 'tax_id': 1499503}",0,,1,2716616,0,1.700e-05,GCF_047302865.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1
GCF_047302855.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.900e-54,1627281,,35,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.200e-07,Complete Genome,,31,1627281,"{'infraspecific_names': {'strain': 'SS51'}, 'organism_name': 'Prochlorococcus marinus str. SS51', 'tax_id': 167554}",1,,1,1627281,0,3.700e-10,GCF_047302855.1-RS_2025_01_29,H=WP_032523679.1;D=WP_032523680.1;K=WP_032523680.1
GCF_047302805.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.600e-54,2683632,,22,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.300e-05,Complete Genome,,50.5,2683632,"{'infraspecific_names': {'strain': 'MIT 0718'}, 'organism_name': 'Prochlorococcus sp. MIT 0718', 'tax_id': 3082539}",0,,1,2683632,0,1.700e-05,GCF_047302805.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1
GCF_047302795.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.500e-54,1699808,,47,,nifD-local_aln_i2.1_12182023,1,1,1,0,7.900e-09,Complete Genome,,31,1699808,"{'infraspecific_names': {'strain': 'MIT 9107'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9107', 'tax_id': 59921}",1,,1,1699808,0,9.300e-12,GCF_047302795.1-RS_2025_01_29,H=WP_032513886.1;D=WP_032513885.1;K=WP_032513885.1
GCF_047302785.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,1.400e-53,2622390,,18,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.800e-05,Complete Genome,,57.5,2622390,"{'infraspecific_names': {'strain': 'WH 8017'}, 'organism_name': 'Synechococcus sp. WH 8017', 'tax_id': 166321}",0,,1,2622390,0,1.800e-05,GCF_047302785.1-RS_2025_01_29,H=WP_006043641.1;D=WP_006043643.1;K=WP_006043643.1
GCF_047302775.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.900e-54,1627281,,22,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.200e-07,Complete Genome,,31,1627281,"{'infraspecific_names': {'strain': 'S9506'}, 'organism_name': 'Synechococcus sp. MIT S9506', 'tax_id': 3082550}",1,,1,1627281,0,3.700e-10,GCF_047302775.1-RS_2025_01_29,H=WP_032523679.1;D=WP_032523680.1;K=WP_032523680.1
GCF_047302765.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.600e-55,1751709,,29,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.400e-10,Complete Genome,,36.5,1751709,"{'infraspecific_names': {'strain': 'SS2'}, 'organism_name': 'Prochlorococcus marinus str. SS2', 'tax_id': 167552}",1,,1,1751709,0,2.700e-07,GCF_047302765.1-RS_2025_01_29,H=WP_011124698.1;D=WP_011124699.1;K=WP_011124699.1
GCF_047302755.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,6.600e-54,2715465,,14,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.300e-05,Complete Genome,,50.5,2715465,"{'infraspecific_names': {'strain': 'MIT 0714'}, 'organism_name': 'Prochlorococcus sp. MIT 0714', 'tax_id': 3082540}",0,,1,2715465,0,1.700e-05,GCF_047302755.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1
GCF_047302745.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,1.000e-53,1897577,,213,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.200e-10,Complete Genome,,35,1897577,"{'infraspecific_names': {'strain': 'MIT 1012'}, 'organism_name': 'Prochlorococcus marinus str. MIT 1012', 'tax_id': 1570015}",1,,1,1897577,0,4.200e-10,GCF_047302745.1-RS_2025_01_29,H=WP_413390057.1;D=WP_413390059.1;K=WP_413390059.1
GCF_047302735.1,nifK-local_aln_i2.1_12182023,0,nifH-local_aln_i2.1_12182023,0,5.100e-53,2601836,,16,,nifD-local_aln_i2.1_12182023,1,1,1,0,3.500e-06,Complete Genome,,53,2601836,"{'infraspecific_names': {'strain': 'Cu2B8-bc1011'}, 'organism_name': 'Synechococcus sp. Cu2B8-bc1011', 'tax_id': 3093725}",1,,1,2601836,0,3.200e-05,GCF_047302735.1-RS_2025_01_29,H=WP_048348249.1;D=WP_048346894.1;K=WP_048346894.1
GCF_047302725.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,3.800e-54,1657989,,156,,nifD-local_aln_i2.1_12182023,1,1,1,0,2.600e-08,Complete Genome,,31,1657989,"{'infraspecific_names': {'strain': 'Dvax-bc1017'}, 'organism_name': 'Prochlorococcus sp. Dvax-bc1017', 'tax_id': 3093726}",1,,1,1657989,0,9.100e-10,GCF_047302725.1-RS_2025_01_29,H=WP_011132178.1;D=WP_011132179.1;K=WP_011132179.1
GCF_047276495.1,nifK-local_aln_i2.1_12182023,1,nifH-local_aln_i2.1_12182023,1,2.100e-156,7712874,,111.78,,nifD-local_aln_i2.1_12182023,1,1,1,0,1.900e-242,Complete Genome,,43,7712874,"{'infraspecific_names': {'isolate': 'ALCB114379'}, 'organism_name': 'Capilliphycus salinus ALCB114379', 'tax_id': 1972598}",1,,1,7712874,0,1.100e-259,GCF_047276495.1-RS_2025_01_28,H=WP_413167098.1;D=WP_413167097.1;K=WP_413167096.1
