assembly_accession,nifK_best_ref,nifD_present,nifH_best_ref,nifHDK_core_call,nifH_best_evalue,scaffold_n50,checkm_completeness,coverage,checkm_contamination,nifD_best_ref,nifH_present,download_ok,number_of_scaffolds,derived_from_metagenome,nifK_best_evalue,assembly_level,genome_notes,gc_percent,total_ungapped_length,organism_name,nifK_present,annotation_date,number_of_contigs,contig_n50,annotation_fails_MAG_check,nifD_best_evalue,annotation_name,best_hit_ids,organism_full,genus,is_diazotroph
GCF_047304715.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.3e-52,2852717,,22.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,4.1e-07,Complete Genome,,56.0,2852717,"{'infraspecific_names': {'strain': 'MIT S9507'}, 'organism_name': 'Synechococcus sp. MIT S9507', 'tax_id': 3082544}",1.0,,1,2852717,0,2.5e-06,GCF_047304715.1-RS_2025_01_31,H=WP_413401545.1;D=WP_413745967.1;K=WP_413745967.1,Synechococcus sp. MIT S9507,Synechococcus,False
GCF_047304705.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.3e-53,2424801,,26.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.3e-06,Complete Genome,,56.5,2424801,"{'infraspecific_names': {'strain': 'MIT S9220'}, 'organism_name': 'Synechococcus sp. MIT S9220', 'tax_id': 166309}",1.0,,1,2424801,0,3.9e-05,GCF_047304705.1-RS_2025_01_31,H=WP_067092925.1;D=WP_186988801.1;K=WP_186988801.1,Synechococcus sp. MIT S9220,Synechococcus,False
GCF_047304685.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,5.599999999999998e-54,1709271,,59.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,8.6e-08,Complete Genome,,31.0,1709271,"{'infraspecific_names': {'strain': 'MIT 9311'}, 'organism_name': 'Prochlorococcus sp. MIT 9311', 'tax_id': 3082528}",1.0,,1,1709271,0,1.1e-10,GCF_047304685.1-RS_2025_01_31,H=WP_011376102.1;D=WP_011376103.1;K=WP_011376103.1,Prochlorococcus sp. MIT 9311,Prochlorococcus,False
GCF_047304675.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.4000000000000003e-55,1927571,,39.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,6.2e-11,Complete Genome,,35.5,1927571,"{'infraspecific_names': {'strain': 'PAC1'}, 'organism_name': 'Prochlorococcus marinus str. PAC1', 'tax_id': 59924}",1.0,,1,1927571,0,1.5e-10,GCF_047304675.1-RS_2025_01_31,H=WP_036906964.1;D=WP_036906968.1;K=WP_036906968.1,Prochlorococcus marinus str. PAC1,Prochlorococcus,False
GCF_047304625.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,9e-54,1752272,,39.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.5e-11,Complete Genome,,36.5,1752272,"{'infraspecific_names': {'strain': 'MIT 0601'}, 'organism_name': 'Prochlorococcus sp. MIT 0601', 'tax_id': 1499498}",1.0,,1,1752272,0,1.5e-08,GCF_047304625.1-RS_2025_01_31,H=WP_036917120.1;D=WP_036917121.1;K=WP_036917121.1,Prochlorococcus sp. MIT 0601,Prochlorococcus,False
GCF_047304615.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,9e-54,1752272,,139.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.5e-11,Complete Genome,,36.5,1752272,"{'infraspecific_names': {'strain': 'MIT 0602'}, 'organism_name': 'Prochlorococcus sp. MIT 0602', 'tax_id': 1499499}",1.0,,1,1752272,0,1.5e-08,GCF_047304615.1-RS_2025_01_31,H=WP_036917120.1;D=WP_036917121.1;K=WP_036917121.1,Prochlorococcus sp. MIT 0602,Prochlorococcus,False
GCF_047304605.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.599999999999999e-55,1751899,,28.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2.4e-10,Complete Genome,,36.5,1751899,"{'infraspecific_names': {'strain': 'SS35'}, 'organism_name': 'Prochlorococcus marinus str. SS35', 'tax_id': 167553}",1.0,,1,1751899,0,2.7e-07,GCF_047304605.1-RS_2025_01_31,H=WP_011124698.1;D=WP_011124699.1;K=WP_011124699.1,Prochlorococcus marinus str. SS35,Prochlorococcus,False
GCF_047304555.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.3e-53,2414443,,40.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.3e-06,Complete Genome,,56.5,2414443,"{'infraspecific_names': {'strain': 'WH 6501'}, 'organism_name': 'Synechococcus sp. WH 6501', 'tax_id': 166310}",1.0,,1,2414443,0,3.9e-05,GCF_047304555.1-RS_2025_01_31,H=WP_067092925.1;D=WP_186988801.1;K=WP_186988801.1,Synechococcus sp. WH 6501,Synechococcus,False
GCF_047304545.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.3e-52,2798325,,43.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,4.1e-07,Complete Genome,,56.0,2798325,"{'infraspecific_names': {'strain': 'MIT S9501'}, 'organism_name': 'Synechococcus sp. MIT S9501', 'tax_id': 3082545}",1.0,,1,2798325,0,2.5e-06,GCF_047304545.1-RS_2025_01_31,H=WP_413401545.1;D=WP_413401547.1;K=WP_413401547.1,Synechococcus sp. MIT S9501,Synechococcus,False
GCF_047304535.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.1e-54,1659516,,31.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.2e-08,Complete Genome,,31.0,1659516,"{'infraspecific_names': {'strain': 'MIT 9322'}, 'organism_name': 'Prochlorococcus sp. MIT 9322', 'tax_id': 3082529}",1.0,,1,1659516,0,2.2e-10,GCF_047304535.1-RS_2025_01_31,H=WP_032517757.1;D=WP_032517756.1;K=WP_032517756.1,Prochlorococcus sp. MIT 9322,Prochlorococcus,False
GCF_047304525.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.1e-54,1649445,,31.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.2e-08,Complete Genome,,31.0,1649445,"{'infraspecific_names': {'strain': 'MIT 9401'}, 'organism_name': 'Prochlorococcus sp. MIT 9401', 'tax_id': 3082530}",1.0,,1,1649445,0,2.2e-10,GCF_047304525.1-RS_2025_01_31,H=WP_032517757.1;D=WP_032517756.1;K=WP_032517756.1,Prochlorococcus sp. MIT 9401,Prochlorococcus,False
GCF_047304515.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,1.0999999999999999e-53,2520369,,41.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.4e-05,Complete Genome,,50.5,2520369,"{'infraspecific_names': {'strain': 'MIT 1306'}, 'organism_name': 'Prochlorococcus sp. MIT 1306', 'tax_id': 1799667}",0.0,,1,2520369,0,2.4e-05,GCF_047304515.1-RS_2025_01_31,H=WP_063396132.1;D=WP_063396131.1;K=WP_063396131.1,Prochlorococcus sp. MIT 1306,Prochlorococcus,False
GCF_047304505.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,2.3999999999999996e-53,2609429,,29.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,5.7e-05,Complete Genome,,50.0,2609429,"{'infraspecific_names': {'strain': 'MIT 1318'}, 'organism_name': 'Prochlorococcus sp. MIT 1318', 'tax_id': 3082531}",0.0,,1,2609429,0,6.5e-05,GCF_047304505.1-RS_2025_01_31,H=WP_063397370.1;D=WP_063406479.1;K=WP_063406479.1,Prochlorococcus sp. MIT 1318,Prochlorococcus,False
GCF_047304495.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,2.3999999999999996e-53,2570241,,29.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.7e-05,Complete Genome,,50.5,2570241,"{'infraspecific_names': {'strain': 'MIT 1342'}, 'organism_name': 'Prochlorococcus sp. MIT 1342', 'tax_id': 3082532}",0.0,,1,2570241,0,2.4e-05,GCF_047304495.1-RS_2025_01_31,H=WP_063397370.1;D=WP_063400201.1;K=WP_063400201.1,Prochlorococcus sp. MIT 1342,Prochlorococcus,False
GCF_047304245.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,3.8999999999999997e-53,2404523,,50.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,0.00058,Complete Genome,,60.0,2404523,"{'infraspecific_names': {'strain': 'MIT S9452'}, 'organism_name': 'Synechococcus sp. MIT S9452', 'tax_id': 3082546}",0.0,,1,2404523,0,0.0085,GCF_047304245.1-RS_2025_01_29,H=WP_413296591.1;D=WP_413296592.1;K=WP_413296592.1,Synechococcus sp. MIT S9452,Synechococcus,False
GCF_047304175.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,3.8999999999999997e-53,2634970,,37.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7e-06,Complete Genome,,57.0,2634970,"{'infraspecific_names': {'strain': 'MIT S9503'}, 'organism_name': 'Synechococcus sp. MIT S9503', 'tax_id': 3082547}",1.0,,1,2634970,0,7.9e-05,GCF_047304175.1-RS_2025_01_29,H=WP_413326836.1;D=WP_413326834.1;K=WP_413326834.1,Synechococcus sp. MIT S9503,Synechococcus,False
GCF_047304065.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.3e-52,2793565,,34.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,4.1e-07,Complete Genome,,56.0,2793565,"{'infraspecific_names': {'strain': 'MIT S9510'}, 'organism_name': 'Synechococcus sp. MIT S9510', 'tax_id': 3082548}",1.0,,1,2793565,0,2.5e-06,GCF_047304065.1-RS_2025_01_29,H=WP_413401545.1;D=WP_413401547.1;K=WP_413401547.1,Synechococcus sp. MIT S9510,Synechococcus,False
GCF_047303555.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.1e-54,1687907,,277.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,5.3e-09,Complete Genome,,31.0,1687907,"{'infraspecific_names': {'strain': 'MIT 9314'}, 'organism_name': 'Prochlorococcus sp. MIT 9314', 'tax_id': 3082534}",1.0,,1,1687907,0,1.4e-11,GCF_047303555.1-RS_2025_01_29,H=WP_032514911.1;D=WP_032514912.1;K=WP_032514912.1,Prochlorococcus sp. MIT 9314,Prochlorococcus,False
GCF_047303505.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.5e-54,1695276,,39.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.9e-09,Complete Genome,,31.0,1695276,"{'infraspecific_names': {'strain': 'MIT 9116'}, 'organism_name': 'Prochlorococcus sp. MIT 9116', 'tax_id': 3082533}",1.0,,1,1695276,0,9.3e-12,GCF_047303505.1-RS_2025_01_29,H=WP_032513886.1;D=WP_032513885.1;K=WP_032513885.1,Prochlorococcus sp. MIT 9116,Prochlorococcus,False
GCF_047303495.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.6e-54,2709388,,18.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.3e-05,Complete Genome,,50.5,2709388,"{'infraspecific_names': {'strain': 'MIT 0701'}, 'organism_name': 'Prochlorococcus sp. MIT 0701', 'tax_id': 1499502}",0.0,,1,2709388,0,1.7e-05,GCF_047303495.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1,Prochlorococcus sp. MIT 0701,Prochlorococcus,False
GCF_047303465.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.6e-54,2699779,,186.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.3e-05,Complete Genome,,50.5,2699779,"{'infraspecific_names': {'strain': 'MIT 0703'}, 'organism_name': 'Prochlorococcus sp. MIT 0703', 'tax_id': 1499504}",0.0,,1,2699779,0,1.7e-05,GCF_047303465.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1,Prochlorococcus sp. MIT 0703,Prochlorococcus,False
GCF_047303415.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,4.9999999999999996e-54,2592940,,33.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.8e-05,Complete Genome,,50.5,2592940,"{'infraspecific_names': {'strain': 'MIT 1201'}, 'organism_name': 'Prochlorococcus sp. MIT 1201', 'tax_id': 3082535}",0.0,,1,2592940,0,1.3e-05,GCF_047303415.1-RS_2025_01_29,H=WP_011130587.1;D=WP_413360191.1;K=WP_413360191.1,Prochlorococcus sp. MIT 1201,Prochlorococcus,False
GCF_047303345.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,2.3999999999999996e-53,2615763,,888.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.5e-05,Complete Genome,,50.5,2615763,"{'infraspecific_names': {'strain': 'MIT 1227'}, 'organism_name': 'Prochlorococcus sp. MIT 1227', 'tax_id': 3082536}",0.0,,1,2615763,0,8.4e-06,GCF_047303345.1-RS_2025_01_29,H=WP_063397370.1;D=WP_063419828.1;K=WP_063419828.1,Prochlorococcus sp. MIT 1227,Prochlorococcus,False
GCF_047303175.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,9e-54,1752272,,49.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.5e-11,Complete Genome,,36.5,1752272,"{'infraspecific_names': {'strain': 'MIT 0603'}, 'organism_name': 'Prochlorococcus sp. MIT 0603', 'tax_id': 1499500}",1.0,,1,1752272,0,1.5e-08,GCF_047303175.1-RS_2025_01_29,H=WP_036917120.1;D=WP_036917121.1;K=WP_036917121.1,Prochlorococcus sp. MIT 0603,Prochlorococcus,False
GCF_047303165.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,2.3999999999999996e-53,2619436,,24.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.5e-05,Complete Genome,,50.5,2619436,"{'infraspecific_names': {'strain': 'MIT 1312'}, 'organism_name': 'Prochlorococcus sp. MIT 1312', 'tax_id': 3082537}",0.0,,1,2619436,0,8.4e-06,GCF_047303165.1-RS_2025_01_29,H=WP_063397370.1;D=WP_063419828.1;K=WP_063419828.1,Prochlorococcus sp. MIT 1312,Prochlorococcus,False
GCF_047303155.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,2.3999999999999996e-53,2608057,,21.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,5.7e-05,Complete Genome,,50.0,2608057,"{'infraspecific_names': {'strain': 'MIT 1313'}, 'organism_name': 'Prochlorococcus sp. MIT 1313', 'tax_id': 3082538}",0.0,,1,2608057,0,6.5e-05,GCF_047303155.1-RS_2025_01_29,H=WP_063397370.1;D=WP_063406479.1;K=WP_063406479.1,Prochlorococcus sp. MIT 1313,Prochlorococcus,False
GCF_047303045.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.3e-53,2523922,,26.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.8e-06,Complete Genome,,56.0,2523922,"{'infraspecific_names': {'strain': 'MIT S9508'}, 'organism_name': 'Synechococcus sp. MIT S9508', 'tax_id': 1801629}",1.0,,1,2523922,0,3.7e-05,GCF_047303045.1-RS_2025_01_29,H=WP_067092925.1;D=WP_067092926.1;K=WP_067092926.1,Synechococcus sp. MIT S9508,Synechococcus,False
GCF_047303035.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.3e-52,2793560,,23.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,4.1e-07,Complete Genome,,56.0,2793560,"{'infraspecific_names': {'strain': 'MIT S9509'}, 'organism_name': 'Synechococcus sp. MIT S9509', 'tax_id': 1801630}",1.0,,1,2793560,0,2.5e-06,GCF_047303035.1-RS_2025_01_29,H=WP_413401545.1;D=WP_413401547.1;K=WP_413401547.1,Synechococcus sp. MIT S9509,Synechococcus,False
GCF_047303025.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,2.1e-52,3301540,,173.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.5e-07,Complete Genome,,53.5,3301540,"{'infraspecific_names': {'strain': 'MIT S1220'}, 'organism_name': 'Synechococcus sp. MIT S1220', 'tax_id': 3082549}",1.0,,1,3301540,0,0.00014,GCF_047303025.1-RS_2025_01_29,H=WP_413442486.1;D=WP_413442487.1;K=WP_413442487.1,Synechococcus sp. MIT S1220,Synechococcus,False
GCF_047302985.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.6e-54,2696464,,44.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.3e-05,Complete Genome,,50.5,2696464,"{'infraspecific_names': {'strain': 'MIT 0707'}, 'organism_name': 'Prochlorococcus sp. MIT 0707', 'tax_id': 3082860}",0.0,,1,2696464,0,1.7e-05,GCF_047302985.1-RS_2025_06_08,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1,Prochlorococcus sp. MIT 0707,Prochlorococcus,False
GCF_047302975.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.599999999999999e-55,1752106,,19.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2.4e-10,Complete Genome,,36.5,1752106,"{'infraspecific_names': {'strain': 'SS52'}, 'organism_name': 'Prochlorococcus sp. SS52', 'tax_id': 1499501}",1.0,,1,1752106,0,2.7e-07,GCF_047302975.1-RS_2025_01_29,H=WP_011124698.1;D=WP_011124699.1;K=WP_011124699.1,Prochlorococcus sp. SS52,Prochlorococcus,False
GCF_047302905.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.599999999999999e-55,1751940,,54.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2.4e-10,Complete Genome,,36.5,1751940,"{'infraspecific_names': {'strain': 'LG'}, 'organism_name': 'Prochlorococcus marinus str. LG', 'tax_id': 167556}",1.0,,1,1751940,0,2.7e-07,GCF_047302905.1-RS_2025_01_29,H=WP_011124698.1;D=WP_011124699.1;K=WP_011124699.1,Prochlorococcus marinus str. LG,Prochlorococcus,False
GCF_047302875.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.8999999999999996e-54,1627281,,25.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.2e-07,Complete Genome,,31.0,1627281,"{'infraspecific_names': {'strain': 'GP2'}, 'organism_name': 'Prochlorococcus marinus str. GP2', 'tax_id': 59925}",1.0,,1,1627281,0,3.7e-10,GCF_047302875.1-RS_2025_01_29,H=WP_032523679.1;D=WP_032523680.1;K=WP_032523680.1,Prochlorococcus marinus str. GP2,Prochlorococcus,False
GCF_047302865.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.6e-54,2716616,,19.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.3e-05,Complete Genome,,50.5,2716616,"{'infraspecific_names': {'strain': 'MIT 0702'}, 'organism_name': 'Prochlorococcus sp. MIT 0702', 'tax_id': 1499503}",0.0,,1,2716616,0,1.7e-05,GCF_047302865.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1,Prochlorococcus sp. MIT 0702,Prochlorococcus,False
GCF_047302855.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.8999999999999996e-54,1627281,,35.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.2e-07,Complete Genome,,31.0,1627281,"{'infraspecific_names': {'strain': 'SS51'}, 'organism_name': 'Prochlorococcus marinus str. SS51', 'tax_id': 167554}",1.0,,1,1627281,0,3.7e-10,GCF_047302855.1-RS_2025_01_29,H=WP_032523679.1;D=WP_032523680.1;K=WP_032523680.1,Prochlorococcus marinus str. SS51,Prochlorococcus,False
GCF_047302805.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.6e-54,2683632,,22.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.3e-05,Complete Genome,,50.5,2683632,"{'infraspecific_names': {'strain': 'MIT 0718'}, 'organism_name': 'Prochlorococcus sp. MIT 0718', 'tax_id': 3082539}",0.0,,1,2683632,0,1.7e-05,GCF_047302805.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1,Prochlorococcus sp. MIT 0718,Prochlorococcus,False
GCF_047302795.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.5e-54,1699808,,47.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.9e-09,Complete Genome,,31.0,1699808,"{'infraspecific_names': {'strain': 'MIT 9107'}, 'organism_name': 'Prochlorococcus marinus str. MIT 9107', 'tax_id': 59921}",1.0,,1,1699808,0,9.3e-12,GCF_047302795.1-RS_2025_01_29,H=WP_032513886.1;D=WP_032513885.1;K=WP_032513885.1,Prochlorococcus marinus str. MIT 9107,Prochlorococcus,False
GCF_047302785.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,1.4e-53,2622390,,18.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.8e-05,Complete Genome,,57.5,2622390,"{'infraspecific_names': {'strain': 'WH 8017'}, 'organism_name': 'Synechococcus sp. WH 8017', 'tax_id': 166321}",0.0,,1,2622390,0,1.8e-05,GCF_047302785.1-RS_2025_01_29,H=WP_006043641.1;D=WP_006043643.1;K=WP_006043643.1,Synechococcus sp. WH 8017,Synechococcus,False
GCF_047302775.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.8999999999999996e-54,1627281,,22.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.2e-07,Complete Genome,,31.0,1627281,"{'infraspecific_names': {'strain': 'S9506'}, 'organism_name': 'Synechococcus sp. MIT S9506', 'tax_id': 3082550}",1.0,,1,1627281,0,3.7e-10,GCF_047302775.1-RS_2025_01_29,H=WP_032523679.1;D=WP_032523680.1;K=WP_032523680.1,Synechococcus sp. MIT S9506,Synechococcus,False
GCF_047302765.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.599999999999999e-55,1751709,,29.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2.4e-10,Complete Genome,,36.5,1751709,"{'infraspecific_names': {'strain': 'SS2'}, 'organism_name': 'Prochlorococcus marinus str. SS2', 'tax_id': 167552}",1.0,,1,1751709,0,2.7e-07,GCF_047302765.1-RS_2025_01_29,H=WP_011124698.1;D=WP_011124699.1;K=WP_011124699.1,Prochlorococcus marinus str. SS2,Prochlorococcus,False
GCF_047302755.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,6.6e-54,2715465,,14.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.3e-05,Complete Genome,,50.5,2715465,"{'infraspecific_names': {'strain': 'MIT 0714'}, 'organism_name': 'Prochlorococcus sp. MIT 0714', 'tax_id': 3082540}",0.0,,1,2715465,0,1.7e-05,GCF_047302755.1-RS_2025_01_29,H=WP_036914450.1;D=WP_036914447.1;K=WP_036914447.1,Prochlorococcus sp. MIT 0714,Prochlorococcus,False
GCF_047302745.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,9.999999999999999e-54,1897577,,213.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.2e-10,Complete Genome,,35.0,1897577,"{'infraspecific_names': {'strain': 'MIT 1012'}, 'organism_name': 'Prochlorococcus marinus str. MIT 1012', 'tax_id': 1570015}",1.0,,1,1897577,0,4.2e-10,GCF_047302745.1-RS_2025_01_29,H=WP_413390057.1;D=WP_413390059.1;K=WP_413390059.1,Prochlorococcus marinus str. MIT 1012,Prochlorococcus,False
GCF_047302735.1,nifK-local_aln_i2.1_12182023,0.0,nifH-local_aln_i2.1_12182023,0,5.0999999999999995e-53,2601836,,16.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,3.5e-06,Complete Genome,,53.0,2601836,"{'infraspecific_names': {'strain': 'Cu2B8-bc1011'}, 'organism_name': 'Synechococcus sp. Cu2B8-bc1011', 'tax_id': 3093725}",1.0,,1,2601836,0,3.2e-05,GCF_047302735.1-RS_2025_01_29,H=WP_048348249.1;D=WP_048346894.1;K=WP_048346894.1,Synechococcus sp. Cu2B8-bc1011,Synechococcus,False
GCF_047302725.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,3.7999999999999997e-54,1657989,,156.0,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,2.6e-08,Complete Genome,,31.0,1657989,"{'infraspecific_names': {'strain': 'Dvax-bc1017'}, 'organism_name': 'Prochlorococcus sp. Dvax-bc1017', 'tax_id': 3093726}",1.0,,1,1657989,0,9.1e-10,GCF_047302725.1-RS_2025_01_29,H=WP_011132178.1;D=WP_011132179.1;K=WP_011132179.1,Prochlorococcus sp. Dvax-bc1017,Prochlorococcus,False
GCF_047276495.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,2.1e-156,7712874,,111.78,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,1.8999999999999997e-242,Complete Genome,,43.0,7712874,"{'infraspecific_names': {'isolate': 'ALCB114379'}, 'organism_name': 'Capilliphycus salinus ALCB114379', 'tax_id': 1972598}",1.0,,1,7712874,0,1.0999999999999999e-259,GCF_047276495.1-RS_2025_01_28,H=WP_413167098.1;D=WP_413167097.1;K=WP_413167096.1,Capilliphycus salinus ALCB114379,Capilliphycus,True
GCF_047275885.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,1,1.5000000000000002e-162,6115153,,80.0,,nifD-local_aln_i2.1_12182023,1.0,1,9,0,3.4999999999999996e-249,Complete Genome,,38.5,6477821,"{'infraspecific_names': {'strain': 'SJ-1'}, 'organism_name': 'Anabaena azotica SJ-1', 'tax_id': 3392114}",1.0,,9,6115153,0,3.9e-101,GCF_047275885.1-RS_2025_01_28,H=WP_413173876.1;D=WP_413175930.1;K=WP_413175927.1,Anabaena azotica SJ-1,Anabaena,True
GCF_046847955.1,nifK-local_aln_i2.1_12182023,1.0,nifH-local_aln_i2.1_12182023,0,1.2e-52,3569582,,305.81,,nifD-local_aln_i2.1_12182023,1.0,1,1,0,7.2e-05,Complete Genome,,47.5,3569582,"{'infraspecific_names': {'isolate': 'DELrpoZ', 'strain': 'PCC 6803 substr. GT-T'}, 'organism_name': 'Synechocystis sp. PCC 6803 substr. GT-T', 'tax_id': 2930568}",0.0,,1,3569582,0,1e-11,GCF_046847955.1-RS_2025_01_22,H=WP_041426077.1;D=WP_010873342.1;K=WP_010873342.1,Synechocystis sp. PCC 6803 substr. GT-T,Synechocystis,False
